Sample_ID,Grade,Prep_of_Mining__Electricity_kWh,Prep_of_Mining__Carbon_kgCO2e,Prep_of_Mining__NaturalGas_Nm3,Prep_of_Mining__WasteWater_L,Prep_of_Mining__LiquidFuel_L,Prep_of_Mining__Fluorine_g,Prep_of_Mining__SO2_g,Actual_Mining__Electricity_kWh,Actual_Mining__Carbon_kgCO2e,Actual_Mining__NaturalGas_Nm3,Actual_Mining__WasteWater_L,Actual_Mining__LiquidFuel_L,Actual_Mining__Fluorine_g,Actual_Mining__SO2_g,electricity_kwh,Grinding__Carbon_kgCO2e,Grinding__NaturalGas_Nm3,Grinding__WasteWater_L,Grinding__LiquidFuel_L,Grinding__Fluorine_g,Grinding__SO2_g,Pressure_Digestion__Electricity_kWh,Pressure_Digestion__Carbon_kgCO2e,Pressure_Digestion__NaturalGas_Nm3,Pressure_Digestion__WasteWater_L,Pressure_Digestion__LiquidFuel_L,Pressure_Digestion__Fluorine_g,Pressure_Digestion__SO2_g,Clarification__Electricity_kWh,Clarification__Carbon_kgCO2e,Clarification__NaturalGas_Nm3,Clarification__WasteWater_L,Clarification__LiquidFuel_L,Clarification__Fluorine_g,Clarification__SO2_g,Precipitation__Electricity_kWh,Precipitation__Carbon_kgCO2e,Precipitation__NaturalGas_Nm3,Precipitation__WasteWater_L,Precipitation__LiquidFuel_L,Precipitation__Fluorine_g,Precipitation__SO2_g,Seed_Separation__Electricity_kWh,Seed_Separation__Carbon_kgCO2e,Seed_Separation__NaturalGas_Nm3,Seed_Separation__WasteWater_L,Seed_Separation__LiquidFuel_L,Seed_Separation__Fluorine_g,Seed_Separation__SO2_g,Washing_Filtering_1__Electricity_kWh,Washing_Filtering_1__Carbon_kgCO2e,Washing_Filtering_1__NaturalGas_Nm3,Washing_Filtering_1__WasteWater_L,Washing_Filtering_1__LiquidFuel_L,Washing_Filtering_1__Fluorine_g,Washing_Filtering_1__SO2_g,Washing_Filtering_2__Electricity_kWh,Washing_Filtering_2__Carbon_kgCO2e,Washing_Filtering_2__NaturalGas_Nm3,Washing_Filtering_2__WasteWater_L,Washing_Filtering_2__LiquidFuel_L,Washing_Filtering_2__Fluorine_g,Washing_Filtering_2__SO2_g,Calcination__Electricity_kWh,Calcination__Carbon_kgCO2e,Calcination__NaturalGas_Nm3,Calcination__WasteWater_L,Calcination__LiquidFuel_L,Calcination__Fluorine_g,Calcination__SO2_g,electricity_kwh.1,carbon_kgco2e,naturalGas_nm3,wastewater_l,Total__LiquidFuel_L,flourine_g,so2_g
L-1001,Low,0.025778334640724883,0.016536019541807622,0.0016516695128224942,0.2063273545623464,0.006017713996564452,0.0003404432601707754,0.0025977579270761936,0.06543616038537194,0.04449348723759302,0.005185646826216117,0.517374002449223,0.014632789304151078,0.0008483029602317143,0.006933977057288469,0.2048757352420945,0.11995649088871066,0.008373012604315342,0.8319517669356307,0.009832784205748638,0.0014389215352050685,0.009649586651071206,0.4678266117012838,0.2697884751640968,0.034062621185938766,1.6705887142496627,0.02042864950510177,0.0021355046342717053,0.012031833319948108,0.17461082323231922,0.09842239376948976,0.00688147005885943,1.1292874603314293,0.006681483144375002,0.0006677773286586977,0.005178735777094858,0.1574634177244847,0.08415011638917622,0.0059837023827029375,0.7433675756792116,0.004401167938478709,0.0010198422528580517,0.004289810358640883,0.0856640279871804,0.047178589132759075,0.003385238281069509,0.5109252116212182,0.002439040923170265,0.00047713340323606804,0.0034514666818271193,0.11544641346122478,0.06794668731145671,0.002629014879673186,0.8293314442270496,0.003581841386645656,0.0004054026890290612,0.003473661969522242,0.07375368422810748,0.04305263285002579,0.0016908766154700124,0.5593434638888508,0.002259808232544317,0.000272766660711669,0.0023115706789049576,0.5930495294502148,0.3908722839811848,0.04853535053152003,0.33526252964516146,0.02551708566894869,0.0016001406123575981,0.015289693847784216,1.9402102286717848,1.1751861887052362,0.12208663760999576,7.425987093068237,0.09753150042718702,0.009276540971741859,0.06363975207780784
L-1002,Low,0.025625148980786595,0.015979765100309167,0.001679807722805255,0.20327860660746158,0.005928642949656378,0.000334655418531456,0.0024069916885723543,0.07113566283948025,0.04270445424965582,0.005150452381422023,0.5187194777151141,0.014393717868087855,0.0008660211921415467,0.006980278670219223,0.21172389810976794,0.122380813193246,0.008466523591523426,0.8338857357957657,0.010063258239837395,0.0013315053681246098,0.009154115219282725,0.4809177756821737,0.2691368927238648,0.032913271064905894,1.6977739867111121,0.02055777428965904,0.0020848048725468932,0.01160467411672265,0.16838937155891773,0.09837590978405023,0.00661806800668374,1.1095504759986021,0.006921075130544094,0.000664875702433716,0.005086766863001896,0.15042324333088547,0.08707838372317724,0.005997134037627759,0.7814243273734893,0.004354013077270712,0.001023648573301188,0.004195298721916741,0.0867448663406172,0.045874769627013465,0.0033907284365065197,0.513581330440151,0.002572713627688611,0.000507311346836401,0.003384118953457835,0.11277800894094529,0.06830609639187993,0.002541935205825195,0.7913405183751322,0.0035858195985471494,0.00039381305932062206,0.0036011170795003885,0.07649079262715155,0.0448159052458261,0.0016581308591843676,0.5283295566968468,0.0023466866510562148,0.0002817403847201539,0.002361514884427115,0.6044581529888052,0.38294492833721694,0.051513220207563895,0.34799780083956194,0.024866269026140534,0.0016682289651737598,0.015045653951517074,1.969246039526985,1.1806667087578446,0.12235935820173979,7.149412909381228,0.09497169214140498,0.009242184567869753,0.06415938924333535
L-1003,Low,0.02463266976704586,0.016453932095337253,0.001688878931107532,0.2046073866955956,0.00592620587925404,0.00033785267692159997,0.002541133562502052,0.06680391734531257,0.04205050833148923,0.0053524138403801685,0.5180160537334657,0.014549683429416009,0.0008296489619425348,0.007047729600219836,0.20628667411874388,0.12120166450407732,0.008478986588312316,0.8254539350580862,0.010017928424599238,0.0013668529286585622,0.009320157378796927,0.4871157327803754,0.27658543899208776,0.03375129586415874,1.697421183976627,0.020126257959409,0.002155408920919201,0.011597560324635322,0.16094976433468372,0.09960259510406061,0.006732668764745277,1.125470958634644,0.006724805641078037,0.0006699316680830821,0.004945594529233144,0.15344541107974538,0.08537238912071123,0.005882488593861193,0.7621871213975325,0.004342986734181347,0.0009877007026543652,0.004295886696382523,0.08505591402412384,0.046833019472267895,0.0034037522780424735,0.5174106123530575,0.0025708304890788877,0.000504133994563202,0.0033022040945151795,0.11097593430144012,0.06689084703178491,0.002477721968083857,0.8250931169250296,0.003646762307803455,0.0004166977330533141,0.0034826229906651336,0.07372793259812575,0.0453595934371662,0.0017714162077922906,0.5533881657166577,0.0023629327518461165,0.0002731960653441494,0.0024506884928707047,0.5969476908455201,0.39457140133443985,0.04968581783395095,0.34688534249601666,0.024767827765337338,0.0016886115356191983,0.015071826453306071,1.9416251972236405,1.1739187066775478,0.12196017351616742,7.32222537724888,0.0964359733428871,0.009163277917247456,0.06497480590077716
L-1004,Low,0.02517942028093078,0.016071986127022236,0.0017173245597938494,0.20312599150252603,0.006027465196377777,0.0003426129134868618,0.0025201225562525367,0.0681616299925974,0.043944247699985034,0.005091638675578502,0.49109926761219946,0.014083771048176518,0.0008195448716270771,0.006847947324319542,0.202318210384493,0.12827324767226309,0.008351274565002524,0.8657938142545871,0.009967439092116743,0.001386746408000632,0.009148576325272072,0.4760666834813707,0.2649392617892303,0.035510702110873295,1.614679706855679,0.020367287259057003,0.0020884205359705246,0.011023615314047908,0.172902422708344,0.10337229590738753,0.006896962165988659,1.1341612640956367,0.00692773352411732,0.0006669978842519846,0.004950971312435214,0.15153937187734545,0.08818719777074478,0.006268026049720952,0.7559413259291781,0.004206402917699657,0.0009725704926059779,0.004102372122650746,0.08596641059681605,0.046564937468097686,0.0034741664788983623,0.5120787057465903,0.0025213219790653925,0.0005040889533441537,0.003316295786124816,0.1119982269690264,0.06490995095901894,0.002642374763131814,0.7904811762418376,0.003517978210378521,0.0004029739494118097,0.0035764372862680765,0.07481303189659604,0.044237355821746496,0.0017443197780737207,0.5512072688915285,0.0023365880352020007,0.0002741398859621779,0.0024136615418786766,0.6106629233754349,0.3997060819327238,0.05266708133893381,0.33032637536157466,0.025582243356804864,0.0016637575232811815,0.015094571304838421,1.9714731334730393,1.1669264925975447,0.12168182063078548,7.362179030702124,0.09623219057934287,0.008980756914014787,0.0636609971798449
L-1005,Low,0.025623081726625647,0.015797883958426677,0.0017453450799423452,0.20897577419699181,0.0058840713885932585,0.00033777192783218126,0.0025090499216767776,0.06695827848263147,0.04169414128341018,0.0052868830529053355,0.49907142282037487,0.014313354539945857,0.0008526678314500125,0.006664121924272448,0.1952705686525387,0.12356846363194827,0.008203640559653254,0.8160658071532917,0.010045154573753198,0.0013712546824384002,0.009422979595729592,0.47412211569498675,0.270506885631764,0.03450824472742324,1.7367591600779084,0.02028782116186088,0.002017319514055369,0.011836671446654472,0.1700298810637581,0.0977117343247296,0.006810135642382944,1.1369680669902602,0.006703348749739125,0.0006558348410541056,0.005060851324857962,0.15008809036498505,0.086462059913451,0.006061327637603339,0.7558017146709699,0.0041016461238379785,0.0009999677660314267,0.004256578824959852,0.08334237795359752,0.047087655321459226,0.0034871320041160434,0.49927032088710016,0.0025546358590399225,0.0005279360042464082,0.003365856559123876,0.11150545396022389,0.0666366770455934,0.0025299028705411575,0.8000350642538557,0.003618410499926249,0.0004181338903667005,0.0033954145863871535,0.07489078040859604,0.04524532540588042,0.001725430115512044,0.55131189382302,0.00229203600201172,0.00026715949724736204,0.002319811298133384,0.5785453919155957,0.38872156613337167,0.05148635728984917,0.3352688416718,0.02517356795168482,0.0017049856633456746,0.015618351641716483,1.9396171899168648,1.1756456796454464,0.1212275779288426,7.36563094459234,0.09513535026898837,0.009200626727019075,0.06511931163793441
L-1006,Low,0.02566156200358524,0.015897745647725076,0.0017179571681154384,0.2052999332932328,0.0060251813027848945,0.00034771598056132627,0.002407553299589088,0.06877064960682557,0.04159719257203292,0.005284808343290673,0.4878735147665368,0.014481392807686034,0.0008449853324184702,0.0065596927607280385,0.20761695061577104,0.11821018839680188,0.008631451553647208,0.8645243424941226,0.010323175498619589,0.0014102480254020826,0.00936796229290128,0.5021919696547119,0.2684895505177351,0.03306904272998446,1.6770431156654242,0.020774897322385237,0.002179296430776236,0.011871749590237117,0.17479958432680795,0.09587561102565074,0.006706662365561173,1.098446112318644,0.0066066086757679545,0.0006623540562344576,0.005206203210226563,0.15788075858585335,0.08492690340251638,0.006005512971040132,0.759931641090972,0.004176393742348514,0.0009876082526687985,0.004282097878529039,0.08715384944841155,0.04750141086507506,0.003416170607257186,0.5385218267435098,0.002646888552789631,0.0005199563152236436,0.0033772066573237998,0.11020367505370927,0.06881145773166966,0.0024547190582094426,0.8086173315451086,0.00351461690276288,0.0004053001965455818,0.003512397983905901,0.07692420342249161,0.04503875462912163,0.0016615115515346333,0.5519929465542601,0.002291901787660613,0.0002714237459596175,0.002400171517918683,0.5833643158443592,0.3746152832128269,0.050643066128585296,0.3530460082484275,0.024251673292157022,0.0017374744449406517,0.0154938358380347,1.9436379972834188,1.1772738377206946,0.12176693864556247,7.279781057049572,0.09342189079911097,0.009073608596793303,0.06476759944836943
L-1007,Low,0.025755215387323595,0.015939006712843835,0.001717215631366598,0.2082272139098041,0.005919242133100492,0.0003426240256157752,0.0025210369101454425,0.06874453613572463,0.04268294061945317,0.005172800927817441,0.5070349168582693,0.014135719432992239,0.0008359385847589247,0.006847717116747022,0.2090980845824583,0.12468128538945285,0.008753910877470841,0.8881185939802034,0.009694666605678087,0.0013755976183701497,0.009248472260393567,0.5067009100443725,0.26538290761362593,0.03266108198203594,1.7621461257349185,0.02025879656659642,0.0020445055670956645,0.012098661245444937,0.172399363006597,0.09500647014895149,0.006795089857136178,1.1256694660948274,0.006733094732914679,0.0006949195833231614,0.0052339491065897725,0.15625401474363546,0.07958449585113496,0.005820689722132816,0.7831231077063688,0.004019824808840541,0.0009759459126284367,0.0043049711593348096,0.08548565657564329,0.047638764025474276,0.003213711008512215,0.506576942267548,0.002515551548879151,0.0005379907902613746,0.0034615410873731997,0.11197820427389665,0.06927121050545228,0.0025731569419228124,0.8354456174885121,0.0034880157431882233,0.0004012138004643153,0.003577703892945506,0.07588368463867368,0.04374893735036854,0.0016989425364756752,0.5383329372372943,0.0023380317914803383,0.0002704758659360084,0.0023574655587235817,0.5890981655945365,0.37293769325059895,0.052821140581633744,0.32991493366460745,0.02468441430941986,0.0016533263938150224,0.015126328872209402,1.9682394783809192,1.1792646331848988,0.11982019759547956,7.335958254067317,0.09459599232526812,0.009163206955203765,0.0649598177545259
L-1008,Low,0.02573530894832765,0.016479436183839024,0.0016680072858466556,0.20977338109376711,0.006002302833866598,0.00032719422590242334,0.0025444232503898513,0.06618829612100507,0.043704373330553,0.005039783099236545,0.4980200054370729,0.014330554706368915,0.0008484843894405482,0.006785122052838629,0.19870854322474057,0.12295454194415323,0.008018795055319317,0.8495948719850407,0.010135467187599024,0.0013472678783733435,0.009452019065934677,0.4850552902690241,0.2592482061690623,0.03490608261810251,1.7102911071160343,0.02044536976591231,0.0020184835737356273,0.011445724678877656,0.16946066267307708,0.09683864796859253,0.006804566677947827,1.1230977256765933,0.006460060156772501,0.0007001908266611602,0.005224503254798594,0.1581136193125128,0.08641090978950294,0.005855700949983106,0.7389501571957536,0.0041768247164455565,0.0010270541352956344,0.0043127958122823815,0.08114725882714496,0.04518238675747603,0.003364682925157416,0.4947437340412686,0.002512175553961002,0.0005250457406982126,0.0033421889496081016,0.11076557425458514,0.06610530164154203,0.002514487662701957,0.7898456795742737,0.0035636494578001896,0.0004138852588733725,0.0034643136082777516,0.07169692342393984,0.04436430266522452,0.001694188008243248,0.5684262886442943,0.002377695834761172,0.00026184914663754914,0.0023635529173330204,0.6077979550299939,0.389510318833502,0.05153271935614808,0.34208980889666735,0.024424768490043765,0.0017560791284075882,0.015729635726546513,1.975478422666185,1.1643974309247083,0.12136766197750706,7.313183241219548,0.09599686256068321,0.009186076410111188,0.06388708079179052
L-1009,Low,0.025720370315308362,0.015677742182555587,0.0016719605481868962,0.20915194672267035,0.00608028956117359,0.00034640095137262425,0.0025749853645765865,0.06604517492032555,0.0436456799223639,0.0051424037019293985,0.5047463328302929,0.014866367261234577,0.0008368737681606632,0.006776264326534695,0.21128112145573896,0.12492215085257309,0.00857032708640183,0.8346789329959087,0.009933225656476502,0.0014140431989103346,0.009581664774291001,0.4767111737512387,0.27215605584628216,0.03385391399180489,1.6771443550597727,0.020287978926493096,0.002036792498291197,0.012076267472680823,0.17568754092395447,0.09594785245667037,0.006899902577824534,1.0923230283821983,0.006683412713164716,0.0006804515418613522,0.005397925537672563,0.1487385999259883,0.08560840532924567,0.005812782222447854,0.7567908910333043,0.004315872579306988,0.0009952712787012737,0.00429700922080875,0.084220304443185,0.045475968439185,0.00338124488061547,0.49993680646092375,0.002662394136046751,0.0005007944599787368,0.003497164437060037,0.11286651417042962,0.06602824507861237,0.0027009884288406918,0.790346518596397,0.0035988526452010424,0.00040316912028839664,0.003579988107708415,0.07381530054615375,0.04569381806127075,0.0017406966893078512,0.5312721977926042,0.0023306587999693314,0.00027513996433032386,0.002433046668650798,0.5865309142413678,0.38822943171282404,0.052318085369484874,0.3436055067411933,0.025539606435719165,0.0016335947562364462,0.015536897075290134,1.9628274343341352,1.171203876689757,0.12217933825602102,7.272593352822451,0.09599967794202052,0.009342103382049051,0.06497064086485649
L-1010,Low,0.025265092038550464,0.015906517375657007,0.0016820283267892288,0.20167974678660797,0.00607595249324827,0.0003520147198098822,0.0025179451413780774,0.06898551758868914,0.04199729506849795,0.005154454430600188,0.495915645804717,0.014691109449908448,0.0008316558824263262,0.007077198371535662,0.20732743650590224,0.12167065951028051,0.008612820609483691,0.8301829342150777,0.010285690496737306,0.0013565226644501039,0.009454963419229936,0.48407666123338844,0.27483926404042136,0.03395238575334424,1.6863728962728137,0.02067137438776207,0.0021099125046567494,0.012135152403230971,0.1739313719182297,0.09816064717798666,0.006892127145091395,1.1662984895847204,0.006880392080701963,0.0006919052773494031,0.0051179935393083015,0.1568061681113192,0.08552058579816445,0.0059745449164523255,0.7461143678387927,0.004238778519941059,0.0010609735125504053,0.004248830251315468,0.08584185910225683,0.04498803808962603,0.0034142416955631233,0.5066924536894839,0.0025528632478610896,0.0005014759590374162,0.0033023406928225207,0.11633613269000095,0.0661752795365844,0.0025457137557507586,0.8204084834918497,0.0035464975417986056,0.00040505498399099054,0.0035807762911405903,0.0749766714326818,0.0432770084621738,0.0017082146510233466,0.5623309267785652,0.0023252535169068687,0.0002602299937245446,0.0024291960766079437,0.6039774504818891,0.38177237004392717,0.05123242617392171,0.34152738070090793,0.025115474463564918,0.0016123025019967093,0.014367814027931554,1.9588799057611694,1.1754124906716363,0.11967196709742506,7.4041567614509205,0.09737288175492119,0.009257060326183094,0.06450630877063929
L-1011,Low,0.025185529203104396,0.015888770823388243,0.001722042126267475,0.20084534013239952,0.006072593264314998,0.0003405651880880505,0.0027141433013471053,0.07053620667005003,0.043654980411612546,0.005185832589827881,0.5072139850785913,0.014906930470856207,0.0008336359293647114,0.006921217473058201,0.19759301474222787,0.12019500323136383,0.008180311733591369,0.8269303880460238,0.010086178026972403,0.0014176706781510473,0.009648168598849906,0.4721856488061119,0.2632014584777101,0.0345865442205311,1.6942463417488314,0.02091054713675906,0.0020473481811712022,0.011573590442776118,0.1711043111278262,0.09782353015724986,0.00689339548328845,1.121159747123053,0.0066372891895961,0.0006768800817360887,0.005148827642043098,0.14941226930507567,0.08367976005409766,0.005924605036750749,0.7411238730811965,0.004243623844150587,0.0010000738219987694,0.00408607124243742,0.08569398453814815,0.04598214279972368,0.0034863418949831167,0.5034204484067993,0.0025362954352626784,0.0005267327821341134,0.003277608170854784,0.110206473008767,0.06958026503621523,0.002663984363234171,0.801383293670711,0.00367078315995289,0.0004018376599370054,0.00346960859825228,0.07463224183364602,0.04418774151348461,0.0017512700316994773,0.5516310341452367,0.002396972769292441,0.00027299664770111617,0.002374099646300153,0.5808458590511641,0.38046887321878986,0.05119991426489191,0.3431009651391794,0.02467822019731414,0.0017130978924094356,0.015195848965251571,1.9633717524556265,1.1601503147693275,0.12114897299185826,7.281629580149572,0.09397756951793651,0.009179380757149271,0.06436402930982299
L-1012,Low,0.024989160549207433,0.015808329741919005,0.0016719550537333963,0.20755521558945506,0.005932825534743245,0.0003368842144699602,0.0025281468562260287,0.0670998500502667,0.04531309083939519,0.005134027585093728,0.5040465446574593,0.014463943246396648,0.0008378404024819039,0.006579642219274063,0.2074303040516223,0.1215055818103362,0.008633809096591661,0.856083090999074,0.010303932046003479,0.001402250764642887,0.009424158628876191,0.46138019605032815,0.2629569115548457,0.03392801833548469,1.6283411934324314,0.020145634827847623,0.0020299179696945096,0.01205086522639356,0.17473723449292106,0.09558071231465848,0.0068169707168214905,1.1289297241452774,0.006696105405078666,0.0006527382758949204,0.005085396221376833,0.14906307292310694,0.08467016098746852,0.0062068036573088405,0.7855694379399317,0.0041656302393435225,0.0010001067632980473,0.00428409754901696,0.08679195336015598,0.04831325199201757,0.0033668076056746258,0.5215515761006422,0.0025552762776335585,0.0005139757041985057,0.0033369587705215716,0.11222100394678342,0.06726103100781385,0.0026213119362679367,0.8531842740727351,0.0035328979893753474,0.0004002283422139057,0.003547734092242388,0.07578084799135283,0.044703299619272094,0.0017632243020247475,0.5624212434844745,0.0024226748939884927,0.0002661997554494335,0.0023701486838781545,0.6035684336101376,0.3857580909501671,0.051921622385029134,0.3448096405188499,0.02491817760505566,0.0016073810774263416,0.015023757353707125,1.9651006092613648,1.1694143105152615,0.12215813943981117,7.2641590454415725,0.09550346324067169,0.00916279591164242,0.06519911623388136
