Sample_ID,Energy_Type,Thickness_mm,Length_m,Width_m,Number_of_Sheets,Total_Weight_kg,Casting_Electricity_kWh,Casting_Carbon_kgCO2e,Casting_NaturalGas_Nm3,Casting_WasteWater_L,HotRolling_Electricity_kWh,HotRolling_Carbon_kgCO2e,HotRolling_NaturalGas_Nm3,HotRolling_WasteWater_L,ColdRolling_Electricity_kWh,ColdRolling_Carbon_kgCO2e,ColdRolling_NaturalGas_Nm3,ColdRolling_WasteWater_L,HeatTreatment_Electricity_kWh,HeatTreatment_Carbon_kgCO2e,HeatTreatment_NaturalGas_Nm3,HeatTreatment_WasteWater_L,Finishing_Electricity_kWh,Finishing_Carbon_kgCO2e,Finishing_NaturalGas_Nm3,Finishing_WasteWater_L,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,manufacturing_cost_per_unit,Quality_Score,Transport_Cost
NON-1014,Non-Renewable,5.819469921957057,3.5937905977935904,1.5410351756683691,25.689872915556972,2604.185481949012,7430.5344559417545,2649.361705208437,377.98776003843295,20030.18630714576,5761.566597518102,933.3357705597662,249.53371535946175,12301.74547674832,1480.487785504627,834.6641773060967,148.50142893108514,8555.593568473352,3092.3237820686177,310.8464202327142,1416.6643204647035,8867.054872697836,1303.6655924946022,505.7993253223055,103.18481251408568,3221.762631953756,27536.311766486742,3926.880915209993,2778.0408974769566,49881.0682043219,4201.6358166918135,81.00155410045184,328.85743768752525
NON-1015,Non-Renewable,5.239377104074423,3.6338958894921207,1.84517198534643,22.44672764585932,1580.565589315621,2350.199757356001,1601.8930378437867,231.6086513265513,19986.714575349128,2719.2103684866584,1731.204163360211,440.50600158440005,10663.065653289632,1927.2867653507471,370.4988247931796,114.67243738166172,9191.689359918379,3021.489660192707,980.6798905006164,1569.9056080270364,7866.726307864853,1261.5302371600899,518.377296406767,70.02919635840412,3258.871827496303,14147.653061017118,6311.377327237844,1343.0051450374176,39428.5262911267,4307.422802443121,81.03891105844205,296.49479151017584
NON-1016,Non-Renewable,5.676875512731253,3.2321919546050193,1.7122799742937824,25.40899929949072,2004.822880697119,8043.582699142511,1349.7036527441755,172.1822482508269,11949.817782034572,4677.96979673802,651.0101898973581,309.388578017505,4992.268921734486,2605.850467057846,695.4858880256892,96.95045553435959,2720.247095892733,4673.3456505104305,1721.441408615337,754.6705310920954,4492.704598197146,1374.3085940362039,407.6647210855112,85.97236708771949,4550.055826117574,24775.532513506274,7743.3405579509235,1954.6105592653503,47398.02646642266,2040.4402291112092,82.13116449853975,313.70444133523625
NON-1017,Non-Renewable,6.449702857936354,3.214503375023087,1.9798575644999772,26.00650777635605,2303.0961988996505,5155.933149685259,2550.9794367630184,822.7974142207702,14035.209610669344,3501.610674568889,1676.9903812149637,234.02367055772805,14858.966805290776,1634.321240426419,675.1528091507378,179.57416463018313,1831.8813198577727,2988.6256504479943,1023.2677717005469,963.9994692140724,5952.597747320454,915.0765819187229,301.67852142989534,82.77325143619387,2594.2706606409492,17732.756723623963,4039.2583149570974,2692.6308975132947,26809.396201694995,2909.71889541789,81.75716314615366,206.51046258918424
NON-1018,Non-Renewable,3.7395147980690666,2.9274508237003394,1.951703330930305,19.37048851222734,1551.7277985186402,7651.894181593641,1865.536480730417,233.90797439345954,14264.253483303994,5088.593514950586,1273.2767633288447,226.1359066790983,3819.8059839931066,1649.9007140405618,389.03407380305407,138.10240303883552,7625.575991121223,1811.593142069592,1194.3135574596326,524.7767741705278,6096.148936646039,336.72172468891847,512.0925311049415,138.3886262799561,3451.611304721999,15988.780935742649,4423.086011822379,2399.179476328666,48490.62932372832,4892.73724833059,81.42806096780534,374.65392148362827
NON-1019,Non-Renewable,4.739109902457349,3.296596996725472,1.4723591460573715,19.303064574867484,1646.0561633390707,6525.328802832264,2024.7973606125709,397.200937571719,7546.6660136782075,4912.47327701978,1833.9482762815464,322.30511294057334,11149.976443857153,462.14114865624515,837.5691820853093,213.5166920454103,8118.826802831258,3623.439947132023,432.9169349858147,882.4360993411656,6289.104674784121,981.3828270043059,265.23842094218276,112.85321955132275,5639.843950620163,8192.855361865186,7166.40088775392,2313.159101396328,58514.5640256681,6150.484410402623,82.12483736152764,357.2842128005224
NON-1020,Non-Renewable,5.50789623235346,3.33166657275164,1.6833012775007294,30.745546483156954,1799.5980551741625,6872.833243087468,868.4149823760406,433.0260633404219,13087.128115128482,3675.7946614066964,1774.8012909204017,300.78748242283115,14536.208919914718,2349.256686125795,493.7946771291114,129.41375120608487,5693.397088801777,3857.605157389802,890.9616831318903,1076.0231620005054,5812.057943447433,1395.759582759187,598.5788921697888,123.03064578832887,3637.5728656717324,5165.171832393786,5810.106347241843,2232.940088242305,40372.19669980882,4923.582111550872,82.30965035577078,106.6118053352948
NON-1021,Non-Renewable,3.1883009356313288,3.44931402938603,2.1180763774728057,23.217325411536702,1042.7956128456856,6644.309188792189,3076.6407386023307,621.7555728392964,18655.181173803376,4633.640979609403,1568.7087402892073,229.78123004310953,10904.89593038959,1978.0066531983775,677.3188135805021,126.51359218033912,6410.728002444185,1534.1383691542846,1235.5402136051055,823.3070265981787,6091.357145643147,1499.271463347019,308.0254209573995,26.800549085314486,3530.924423566481,8019.2354118539615,6586.936942811637,1404.9234615676505,56813.276496693594,4904.930632304045,82.05033738740387,110.69585130325643
NON-1022,Non-Renewable,5.96960867434085,3.5196713639730954,1.4927963697284328,24.757718750739205,1956.0335018949868,5354.288240906102,2342.076601606776,791.7873299102515,11041.994843520757,5799.203173068382,1233.3076944282484,423.941546366532,11391.245414101855,2779.9066540486133,923.4180887333303,100.14116072613055,6692.191719533353,1877.7612138441189,938.018073888874,732.4859863521228,6182.340238911909,1365.2209561446805,321.6760040354967,97.71056559459765,5345.344934422028,10280.074873349475,6901.508039254113,2775.7100674026324,26737.491768723063,846.1797486184523,83.13640481249138,312.70708241563005
NON-1023,Non-Renewable,4.9367142073266725,2.679957725040163,2.034032958832698,27.88907898317855,2297.937713958766,4624.410816470605,2162.792629810863,705.7529329925519,14508.884667571765,2999.38124974095,1906.322546139994,287.7665902989776,12280.899270697766,2603.562699603549,1212.5140476357867,158.0759236788932,5850.071486741721,4431.9838384078685,1331.92978723277,1226.9141599037928,7016.68754556891,361.02984095543115,462.50707695251003,47.146133838118935,35.94852069226454,12197.965588466588,2860.7827900863026,1931.624959990125,42288.97750989385,5706.049073377334,81.87286953797685,191.2296504943673
NON-1024,Non-Renewable,4.592978831012001,3.3998228219839906,1.378004093520407,14.397191828878627,1816.435580027159,4449.691145871631,2580.8193858827053,557.7881603478079,18367.519775598932,3075.560080523376,1479.7778171818782,253.75039656213983,14735.829951211617,1852.485842356877,901.1372318130188,87.61117751927961,5117.7976095452805,2628.530770245189,1382.4952422004328,373.4657407103572,5936.858114264873,1152.9008434456414,96.53841944875325,80.99614898156864,1761.5743045872014,3518.156723002976,4852.455065235992,1970.5161663040774,35465.281505511964,5307.321789793975,81.06159448106897,549.7165187547064
NON-1025,Non-Renewable,4.9422414112124,2.984461399961205,1.7308782979558202,21.927146438533473,2269.41208379422,5566.2307402916795,2367.321810931717,684.5987410562402,13372.252155467526,5051.8578639585485,1146.6773638070438,146.26016140965865,6141.9299013407335,1937.8841685025661,794.7129534917526,166.06894157225256,4648.688803167418,3485.691170242375,216.70005172075923,936.0329393802779,7487.618874359467,1788.525717298737,617.8741347743926,131.29724629618522,4381.5739099207285,14572.678622784051,1977.047146360393,2006.2012638365363,24330.96222060306,5872.714451857251,80.54703834872069,323.1908737103493
NON-1026,Non-Renewable,4.5832571788621514,3.529082229727921,1.6781293164180007,20.398244563881818,1955.2172702497087,4905.30487917903,3469.7069037509523,605.5687682001899,18091.319376124382,5025.65488084564,1298.3461444531354,236.48167167354285,3826.5621326243963,1372.9967402509508,854.4173125919835,124.23422792760677,6713.78527349224,871.5906860205171,1119.0028810769124,1496.386238567754,3230.156991409365,1519.6470301955503,725.7399088306848,158.33899288828826,3346.8205097780146,19082.35967331267,7863.792871438955,2430.6689827980704,54344.49375531002,4858.151774034277,82.4033924477995,268.8930653558455
NON-1027,Non-Renewable,5.018171952396062,3.5634025149751145,1.454853869877858,22.70364974211731,1749.9007242911327,6585.647420371426,1229.4807088041935,410.4850521799773,12381.50866785361,4445.255278552088,1368.509299205478,194.76694698295523,10279.855126377888,1506.6839289710392,462.99809836320753,157.77669604169702,7057.850034120485,2692.1013529694246,1137.732866732153,1385.0532576442376,1969.964118681265,1539.0378339880488,763.4730573673849,87.48195956897266,6465.818718191655,16757.879887346866,5461.018238103322,2341.576756263266,19715.633302407703,7514.457219719263,81.464378491341,201.77844761436438
NON-1028,Non-Renewable,4.865735432812145,3.1088990945063557,1.8552312680027758,24.11867658363018,1706.5122649949371,3030.329348314839,1962.4413167840426,436.39123208547903,20042.19897071911,3473.7094517434493,367.04041219082137,362.21534817628566,6413.101979646715,2075.596900485966,1035.327799517692,123.91906844734679,5542.48844176135,3548.150900883632,1435.2509186675416,1075.7414922469613,10354.364792065158,471.0887768846104,312.5544704530974,80.5084176134468,5731.1834832075565,16333.051006529442,4117.9605438774925,1423.0995592001855,20058.731337539575,5717.003203068399,81.57777842540737,459.32917680083057
NON-1029,Non-Renewable,5.469254712194274,3.1492256127265756,2.0254277527105926,23.110435780254363,2264.1027676634494,6032.98446123634,1482.3134553456998,610.6735630865392,11932.817122833374,5150.262277337888,1753.137310092716,49.12881184613684,4533.239753998911,1894.7298172592355,903.2634189650838,144.31840065862096,6792.0013139134535,5222.300462669631,768.8071334439506,1273.2985797288925,6869.123464662211,1761.8470453120733,653.3943454316484,117.75668151374995,6257.931610957321,21884.415200185264,6056.288549628415,2096.3676259983827,42064.61790701639,2330.51476249573,81.43406785736155,228.83647839700404
NON-1030,Non-Renewable,5.611336576222044,3.127620630804418,1.642436227668117,25.986352929760884,2627.413809520309,8304.538761063504,1744.9900149071605,844.8925072252116,15357.192139833845,2281.5974736682756,773.4417303247537,224.43332624948005,14955.571470893294,1638.7181522532287,231.55022895143657,127.6933354833384,1959.5295350814322,1752.0229538310944,780.4743117732562,1173.5865006126373,8481.681887535435,1679.9383668535024,261.6606425183079,84.32644482013401,4233.122487934962,13867.908672851085,4840.028894042543,1029.4004228808071,24264.0835580171,4287.077457962218,78.72942405234498,415.825918157796
NON-1031,Non-Renewable,5.890384908834154,3.048045734280476,1.904913537446622,28.104636219878962,1774.9280364193353,4672.642428875031,2637.862915794712,570.538945620064,16010.534955991023,938.227590636709,1322.876038159703,134.21899577859935,9817.460846219747,2512.42515512537,1116.8114025362129,94.1969176673755,4894.868686572765,2618.15875022091,654.4048453503409,1456.1827881177417,6429.296126226864,1395.613275496119,592.6777652466279,95.14808016352868,2866.830016259425,14864.562462386404,3795.5813815067877,2237.114953009647,50789.10623838272,3085.9946071230033,80.37371516826953,346.9845477149947
NON-1032,Non-Renewable,5.191961553383811,3.0402462376696024,1.4244248875510772,25.429832355215375,1706.1730917215805,5697.237785373546,3135.184154500136,508.3065836457523,15932.125819090663,3489.624764689603,1450.957017522207,287.31142518590497,10842.067456897257,1904.5982728206043,1046.4150736709705,168.34509330913437,6188.895948598312,3524.597053164983,1013.2831434098451,1503.2758426545265,4348.06026213199,2394.2413644573476,510.2930276234926,56.56860259807683,5261.258705947182,21652.694634147694,3495.3457274918123,1854.636279727008,51011.29391919133,5792.242393620493,81.52437658985576,312.24607940211473
NON-1033,Non-Renewable,5.179388765938648,2.5698005967583057,1.870130698185201,29.56554068023557,2015.3377800505136,7659.40990449911,2151.0913810485144,192.85625457732414,7846.1138914992125,3144.3055213945954,1036.5709648575857,283.20442867616737,6699.975424232184,3223.973280619574,168.07762114284674,134.68218352899896,4443.44093177199,1528.073879736126,1163.3035519856885,777.7132226503222,6636.472105034401,862.3549602025671,128.27106443713387,89.69786790968377,4583.691914146637,12188.021462818899,7661.988559866909,2361.016478567344,47426.64170153331,3891.6273832803736,81.32282297986127,301.7786171431362
NON-1034,Non-Renewable,7.109572220074559,3.4206405499665746,1.7565325003856327,21.065174920376556,898.6520511794452,5299.051478843289,2617.2591120111483,474.9551830985057,13508.886550528932,5368.42776853306,1849.4139174394104,315.1872986939619,10501.99243618173,907.3148275832909,539.2313814250654,125.24365893081826,4235.866630001484,2928.688620996625,1593.3894949804298,1640.0145324947903,7018.185827768777,1722.324406209999,344.570544984156,150.54753225303187,1729.019411156678,19747.328713051415,6201.250642272616,1667.246239288443,35911.5477000512,3149.3526006438633,80.83800566493476,156.04467075267883
NON-1035,Non-Renewable,4.212304290389421,3.678193757807941,2.283694248072284,30.540716845790026,2732.2464171681236,6048.233078267025,1184.0899185205637,382.14720175379557,14509.118659387086,4746.416238714949,903.5883520898852,317.5103009089402,10302.875817928478,2355.205105660965,780.066208802412,157.83174140666696,2030.4624075428255,4350.883358788058,1431.923221754569,1117.4605836712258,4347.374003760437,1614.8837241387616,209.67550942217053,158.225901513176,3869.6741227059483,12195.643689618537,6357.9520725277125,1856.1207695088456,35032.591708108695,3679.328578526046,82.64650015118264,377.0465588211222
NON-1036,Non-Renewable,5.709941129371087,2.7061764102185877,1.3038851675818135,25.215250722779185,1871.6611762481684,4998.673713439004,2286.576747075661,402.2353532597814,14620.386640237859,4518.531211706476,207.96739387826187,270.3130852439109,10606.88792313056,2537.0589503423826,826.6835092056905,55.81357823680939,6148.540140380186,2470.169852132894,1321.1493476792616,713.9077995622915,6555.941257538277,1767.9874565527512,618.474389827322,92.16559951126965,5919.581393444592,11521.830434264586,6622.266333392236,2758.4250493462337,21605.823958818364,6940.8810301861795,80.25131533830428,384.75626415191346
NON-1037,Non-Renewable,4.64891947768322,3.358928234366514,1.942968525052593,25.737801879329428,1886.8974552984757,5892.729038286094,1207.322607128619,370.1440117032464,11049.250795140075,2370.7296333117533,1565.9778334779035,361.20906237054385,8956.008649733667,2542.517415915174,1055.4382611162541,157.5351657435907,7765.176131546534,2635.776091823991,1264.3543087395506,1079.9328580000702,5253.671742160844,1679.5906392745474,519.0248700992593,125.86349634924706,2983.732906691086,16768.51349583808,6996.1441417316055,1871.53329272897,48371.75834455437,7360.820090828689,81.36756154683668,372.1749532000144
NON-1038,Non-Renewable,4.450584187926343,3.676932588047826,1.7038670481253666,17.794523705950056,1004.231778124327,6214.198960732926,1027.53548593515,850.8792123744302,8303.106196646915,3711.681856455754,1347.374563373562,210.7143020196094,2080.768140191013,2136.447520207276,509.2362394133314,144.00618774816505,5708.715339220155,2942.083454868022,1479.5932961484243,936.3475711431371,5681.401306513143,507.2488245560967,442.6930666643286,112.51970178581337,3377.395662165393,17263.54768107033,5003.376407979193,1306.7858878002367,42337.40493305565,4593.723712497927,82.11731991592828,275.2556961115388
NON-1039,Non-Renewable,4.600641951487903,3.293082686261151,1.9145540441780815,23.06698953926363,1361.5433180573368,1400.7093823594837,909.2973673751698,447.49432963476954,6862.685901792085,2900.7238891440943,2062.1647759427296,387.5601903169082,7048.845720240191,2098.4848026131353,429.44805180602214,212.2746613017171,6099.054359686169,3652.4743961630693,715.5282443485594,1668.4786844104547,5735.60165533918,457.5621192185904,446.68038999546246,72.95791760655106,5652.599384487094,12075.558924064362,6276.40855321483,1715.8099615785902,28050.978915742802,4915.209653974483,82.54817879022842,159.60882604545935
