id,outer_radius_m,inner_radius_m,length_m,volume_m3,weight_kg,route,ore_grade,energy_route,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,transport_cost_usd,manufacturing_cost_per_unit,quality_score,distance_km,price_per_kg_usd,electricity_kwh.1
ren_075,0.08904855347332459,0.04103743706923193,2.3091568310782673,0.18484269213815133,272.2783668096121,recycled,low,renewable,4580.078950416138,1912.2367194264239,54.16639106629274,5713.861573447439,9.290640934522628,2381.879203262879,0.7419427681663642,526.6346938231878,2.499159409342821,0.11283605682707376
ren_098,0.14144001185417854,0.05523643846220343,3.022616865285877,0.09569133465973632,272.0070677499159,conventional,low,renewable,5088.536112032077,2178.2159989167453,31.265111874105095,2365.413445610039,5.1131461936819935,268.5335110292774,0.7882806780139692,650.3934472012834,2.2561733116369638,0.11923187018819284
ren_175,0.12215027871389407,0.07292262289582788,2.878966208411109,0.13716866181267995,270.15147677718824,recycled,medium,renewable,1388.3765209841304,557.7950009877765,48.39126682210493,1985.975258855445,10.869993552439402,966.6206286644933,0.7334970902962535,789.7004995838972,2.8512336467124775,0.12275189966204893
ren_059,0.11894581980428762,0.06384052126198635,2.923035207246883,0.10456763258020339,389.72791230662506,conventional,medium,renewable,1081.8349219952775,1727.0838226597477,10.731136392891994,3839.9282025073135,7.0244924717722,1340.3522142933937,0.7273461965742889,608.6269059490158,2.5111384297750186,0.12983006895793134
ren_076,0.08878201797691151,0.04426367843591462,2.6551726226623997,0.03413862945692184,208.53754966119976,recycled,medium,renewable,2098.6945064306556,1397.6553465024106,54.77740990564656,4228.283949283056,6.696070295809877,1764.7217416620474,0.7287947494464526,417.9121919541841,2.2052641448797843,0.12307628340575098
ren_143,0.11640651266608767,0.06845076961628292,2.7186821347094705,0.10749192121135687,248.57781903421338,conventional,medium,renewable,2745.4185416651844,1484.2265596148727,38.87780755554805,2795.4803049971088,10.087305016685512,1892.5516214470063,0.7812383545779004,657.7479099564705,2.173724317367149,0.11630608869310752
ren_085,0.10301348074630444,0.026451501515456687,3.626387800846077,0.10438059718216329,437.09148475827817,conventional,high,renewable,6890.59188130274,970.290056443393,64.96274993226172,7342.065363623955,9.477446576703397,1972.1399903086563,0.6581866854590885,685.4250726650022,2.250713385314491,0.12448238025697293
ren_084,0.12861267584396824,0.021291208920110233,3.020108046153671,0.1316438307437561,132.15153787983235,recycled,medium,renewable,2307.0127790786055,1162.8454930208466,49.191073791171576,2917.5845721262376,10.940996362536984,1490.0926774229256,0.808798526090346,504.36959007221316,2.5181006630083687,0.1295380881747638
ren_049,0.1287755580981398,0.05765961397568908,2.5714074490495,0.12606179944360435,240.52595885194287,conventional,medium,renewable,2607.3139807390553,710.9934195431996,55.81119063328748,3233.5231254494984,12.036195998921183,900.7969271637921,0.6923561143919555,339.87433143978717,2.5002183368628015,0.1132689119576622
ren_045,0.10010377513173353,0.05655785940769839,2.202733728233354,0.11339909361134015,294.07142216476836,conventional,low,renewable,7103.4800777874625,1968.192173565185,55.77791922859426,5031.1358670309555,8.93899355566488,1845.6876578140434,0.6007268496194659,623.3334650514747,2.600769581607418,0.12195886710841336
ren_076,0.12181526806216335,0.02900570914098844,2.706475644836393,0.10371757795257505,307.25717601797,conventional,low,renewable,2672.717492959315,208.8948245945893,28.696511735588896,2499.1099968424996,2.7351704868459086,320.9199911981807,0.8208934092815626,523.0532766011974,2.289939249194462,0.12132928988382875
ren_010,0.13055594148685387,0.050577398106312545,2.660561067040526,0.11347936483662574,211.48382556509927,conventional,high,renewable,2203.3600548210716,362.69563205536394,33.252258753782684,2802.5142821691657,6.000645970648225,1340.7641013611094,0.7141872726151428,594.8630355650115,2.952041890739992,0.11402699690599281
ren_158,0.11856943893465782,0.07296020787967164,3.7127065072643233,0.09037805007548091,370.72094996061037,recycled,medium,renewable,3571.8475214217237,1231.001600730661,22.12291096274638,4811.4697973783805,5.1420555813095286,987.219416367199,0.6948591516109787,667.0893978843333,2.5296597871565134,0.11166528259785104
ren_046,0.13648130694852187,0.053705482826451406,2.477676274567318,0.03037690173935051,435.4478835588242,recycled,high,renewable,4523.97360797159,2100.4511501687743,32.41504719360709,1591.0664016947326,6.6063527843007,1554.9220349588925,0.730268179677774,596.9818804519787,2.699097339164122,0.12274479238646584
ren_123,0.11303022566953386,0.05739730750755256,3.5027587115531023,0.1166219123736384,240.10400666450076,conventional,high,renewable,4151.057327775525,1369.4446000908429,29.172853438436068,2636.1132358373384,10.444410631122983,1204.9673278571179,0.8685537894740062,514.0903790593019,2.4990293631984475,0.11755286231785936
ren_046,0.12542640443319014,0.051843423740881675,2.5203107909666005,0.09393338644634941,195.74069980614775,conventional,medium,renewable,3172.2454605169683,353.30243525671017,0.164,365.34058440867284,1.5003108544828123,2542.4775475991587,0.7341184682664494,394.1736666856481,2.6176616094414147,0.11583705637005862
ren_011,0.08874174151180172,0.0541103714604603,2.579290100475248,0.10311792379977139,444.80422320633886,conventional,medium,renewable,6606.122989375185,1647.6855861578301,0.164,4191.142577520905,12.60891681642181,917.4303314174142,0.6904660228439696,520.400394942694,2.882868268244767,0.12108558289878722
ren_011,0.13121775078311726,0.052342949694747884,3.4350774603217715,0.04952746347484081,249.1167824560559,recycled,low,renewable,5895.159774363445,1916.3549715057616,26.543079479700538,3001.4474145089675,6.27211871215296,1714.0313579467552,0.765179335700692,604.1899725667395,2.525155211026534,0.13190036879093034
ren_197,0.14502251987678674,0.03346035307681302,2.6158764029251995,0.12842451735314867,279.1107842205653,conventional,medium,renewable,6146.371607268465,608.1062203622856,34.234968027355805,2184.3711693211044,2.9991306746260724,1576.9645196433896,0.704661194144283,656.215323291305,2.6200661567279036,0.11732850885624602
ren_114,0.11929292274578403,0.04430945844644382,2.4319770044139264,0.12256618511698185,316.1048840757324,conventional,high,renewable,2824.6551476828,1061.1557048028576,43.18795484908455,3273.477286873664,13.041068908199488,1079.6275841663407,0.7204623399736455,798.3373386285989,2.680572978634322,0.11328879964459998
ren_082,0.10524956540123254,0.047373908372571834,2.9660656839424653,0.13107077111794516,290.9618919225607,conventional,medium,renewable,3307.7969462815363,114.32193809030309,64.60130441779384,3745.8234896909184,8.818856549199877,1637.136053039045,0.7591937710171827,742.2998976691331,2.408812843455416,0.10944560735055536
ren_096,0.08666183878713452,0.07224701081305289,3.043501454018543,0.10016185139493236,324.9464915966378,conventional,low,renewable,5893.714446492167,1251.8956860228432,34.03008070864739,1520.7219178998384,9.677655823418917,1295.7935818080732,0.7062005353520286,675.247648468333,3.270079940451492,0.11656604345721415
ren_071,0.09695853402927695,0.05796913270049717,2.2953086943526007,0.10241374919850754,270.57998718881265,conventional,high,renewable,3857.8830541784528,1686.2870575748952,62.27704287550573,4701.663795323797,9.579576858832118,568.4241867394024,0.7166257209948005,505.62405076929684,3.1330585844233347,0.13027237962326849
ren_032,0.12418425004035571,0.044202973486583017,3.4654102081551597,0.1303317939140554,367.17040558489083,conventional,medium,renewable,4712.623356599667,809.9231634549925,58.98180252647309,50.184083087676754,3.4191963516336576,903.0434299206696,0.675131865577175,483.3599949825751,2.438478774035606,0.12733297202102906
ren_194,0.11744310291665988,0.05694965807670522,2.565892314068637,0.14026963484850358,391.837820475099,conventional,high,renewable,4624.408359911163,1490.8294914590406,33.12876670127475,2076.157042566502,8.657785510214772,616.9592886509117,0.7217622215441882,442.5313103949799,2.4344854846014803,0.11040187170654249
ren_022,0.10393826930687801,0.06930577682011152,2.612133734125109,0.11312188345581094,413.36932583990665,conventional,medium,renewable,4158.9115372151955,1157.4785114026126,14.794550790591291,3035.9488777363613,10.6520007828717,126.32467133924388,0.8007760969250306,584.5011453658747,2.6210524493783005,0.11251398442009983
ren_051,0.10111399992825545,0.06808350383387216,3.7808494958749828,0.12996118344994084,265.23400568301537,recycled,high,renewable,4926.119480756419,1010.4769679108674,20.940661008530697,2571.2862163930276,9.592397933010176,1568.3783606145512,0.6509351011484246,458.928246436516,2.867048927399984,0.1208662356648736
ren_129,0.10456917327323347,0.06524024901203206,2.9663075792503193,0.12204469834917869,467.7176043422547,conventional,low,renewable,5131.53056917026,1213.9541864625292,16.525552015689648,4273.805514593425,2.3382290793091913,1275.3681071451897,0.6918777079658553,564.7954399855142,2.4357001336210975,0.12394204836978776
ren_102,0.10711385098079174,0.06096106448393765,3.4161133094576277,0.07919437637915655,351.4818473790154,recycled,medium,renewable,6336.287142234161,356.5467977932334,33.253689166481536,2677.785910920075,9.936392196437797,1234.2261835007318,0.7793118663472751,560.8548754011739,3.2231131115157106,0.11778282010679485
ren_096,0.1556438851347567,0.030935887414734173,4.294137303064265,0.12910150347047547,277.024702667791,conventional,high,renewable,6005.034662646797,1399.7588520439879,39.894339404996295,2912.6629213997767,8.784937634914083,1383.7578156195036,0.7223644252925325,647.1734807004594,2.3697688535415167,0.11278796071140507
ren_060,0.10156211086422595,0.05144581411144548,2.3799012170598557,0.1303407809427205,341.77560645828,conventional,medium,renewable,3775.7489592657807,1051.6870006777087,27.80412832428173,4458.013208806214,8.190948949681227,1149.272249387981,0.7548535457289153,714.0847117868125,2.4423005888554257,0.12312623165356637
ren_198,0.10436832885593987,0.04934038593989419,3.2814359843992973,0.133539283803147,428.29401252157425,recycled,medium,renewable,5234.526998371789,1062.1665410989267,54.4483949346843,561.9299001061954,13.066916246175762,1848.3191703690586,0.739924663765289,552.1943295768474,2.430642703483419,0.1262816047520754
ren_120,0.12964757938717464,0.054671980978141396,1.9688898061327855,0.19527775471976971,160.84035710163403,conventional,high,renewable,5648.490019119787,1221.9522523181013,51.37818459238494,1640.3507422280454,10.399161219976236,2072.965874275016,0.7076456780162771,528.8061791249435,2.759851689697962,0.12756211035054646
ren_115,0.12289721506561702,0.04683400505754264,2.68500559451819,0.08588931975662323,195.94821783860914,conventional,high,renewable,4312.580446610234,801.2653559513523,32.65700012563362,4144.592808506619,6.724147087150069,2630.625854566644,0.7408002124806948,588.4297011890469,2.3069525420611874,0.12408878622308579
ren_041,0.15108648379362513,0.050977231767585535,3.9556260215248464,0.09110879542174108,331.3944273473995,conventional,high,renewable,2170.352813602877,657.8986934613995,61.26321247328767,1824.7954209602478,9.604378740327293,977.686044538256,0.6949802169254907,622.4942126899776,3.3322868158459777,0.12368822586200132
ren_108,0.10777804669454105,0.07055615608454471,3.411918560347095,0.15329608727763006,211.2668336305334,conventional,medium,renewable,3847.0938810139673,741.7317881664327,45.59669567252675,371.0739313077893,9.437933077137973,864.9895796280351,0.7380037230452512,670.2989361078614,2.395959029353151,0.11343293942044369
ren_035,0.13148865321190234,0.0504421043152084,3.691405469945903,0.1092114215178946,460.37966505103714,conventional,medium,renewable,4357.2454806486085,1078.2439808686845,56.281941604988916,2786.665436609241,9.850855342728295,868.5422757911717,0.7753991053226846,580.849084084193,2.6128192176651597,0.12134889471873052
ren_126,0.11008515725412098,0.05526014890739322,3.430547506234157,0.06906941229535347,365.93409248370995,conventional,low,renewable,3797.1930172674424,1014.81853832561,73.82056853428301,29.78814851893594,12.967596372752803,2291.666590731309,0.7654059014726945,546.4951756743453,2.4822819850150957,0.11813474552379315
ren_065,0.11506565408566585,0.040623435922035836,2.459991307222761,0.09979092654682259,368.36309531129916,conventional,medium,renewable,4469.970831059396,2107.760169931065,61.82560630938492,4019.647559741227,8.559905917778975,889.0211067962215,0.7270450625241858,631.6228192820533,2.9085837244276607,0.11926560950348569
ren_079,0.12453784837533682,0.058033935552996276,3.082873619507762,0.141514227215733,582.594038269226,recycled,high,renewable,3508.804288667032,1693.9963189348653,1.7534949884180335,1713.7184836166616,6.362565298935832,1283.096033606581,0.7504745797797201,602.6599042413203,2.2000429280775986,0.1253537323119172
ren_188,0.11973678613655216,0.04449011740955665,3.029234254897962,0.11493780374893822,314.90804180798074,recycled,high,renewable,4499.9714496549595,536.1239045685858,81.29515263525684,2453.4248555171043,4.143914917439257,919.1069252926757,0.7532554068851725,755.6218359567932,2.876303030302244,0.12606970964165698
ren_145,0.10117414286198706,0.03947301747495557,3.5778124078621483,0.14597026828421042,327.1941782864113,recycled,high,renewable,2743.0467080813814,1724.3323224322394,29.038691782429176,1398.74975914334,7.80127051412399,1779.0432703405377,0.8112809193462261,464.19674989352166,2.6789432771053905,0.11798966006351007
ren_071,0.11532303124496601,0.0509990329984648,2.8084918998524806,0.05857047690593603,409.71372649160077,conventional,low,renewable,6226.629954591621,1893.39075182205,60.1061843559587,576.0661099743998,6.65350526751695,942.1266978008672,0.721832069650157,551.5063382480324,3.3544803171353568,0.11888451900438256
ren_166,0.11075709856354722,0.04898035471028676,3.4500143448100506,0.07030114141324964,174.50725263426432,conventional,medium,renewable,5408.542380918294,1942.3648364691767,63.17229387492016,4382.738438602555,7.2404801388574676,1829.6414407850289,0.7259933410203157,691.0063766530612,2.6792701119142763,0.12234721761917722
ren_047,0.1327012395333174,0.055593607578718424,4.082070403858593,0.05927791900359133,97.24204179882665,conventional,high,renewable,5819.5149532203295,1328.946541122642,62.950349847072104,3048.4313729473424,9.305017618661152,1432.1530097211505,0.7233066663397492,556.2498610165018,3.204448027376358,0.12566198771078443
