Sample_ID,Scrap_Input_kg,Scrap_Quality_pct,Crushing__Electricity_kWh,Crushing__Carbon_kgCO2e,Crushing__NaturalGas_Nm3,Crushing__WasteWater_L,Crushing__LiquidFuel_L,Crushing__Fluorine_g,Crushing__SO2_g,Furnace_Melting__Electricity_kWh,Furnace_Melting__Carbon_kgCO2e,Furnace_Melting__NaturalGas_Nm3,Furnace_Melting__WasteWater_L,Furnace_Melting__LiquidFuel_L,Furnace_Melting__Fluorine_g,Furnace_Melting__SO2_g,Separation__Electricity_kWh,Separation__Carbon_kgCO2e,Separation__NaturalGas_Nm3,Separation__WasteWater_L,Separation__LiquidFuel_L,Separation__Fluorine_g,Separation__SO2_g,Final_Casting__Electricity_kWh,Final_Casting__Carbon_kgCO2e,Final_Casting__NaturalGas_Nm3,Final_Casting__WasteWater_L,Final_Casting__LiquidFuel_L,Final_Casting__Fluorine_g,Final_Casting__SO2_g,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,Total__LiquidFuel_L,flourine_g,so2_g
R-1073,1.2208505910893086,0.9502557254992918,0.027581723835307152,0.0008242931248449967,0.0,0.6578043967018397,0.013414228945694745,0.0,0.025496973680551996,3.040092273031252,0.10296664304005429,0.6556932511994711,0.2615603035775832,0.12089844346780394,0.0,0.6200057599979983,0.16629958617524004,0.005189442092300522,0.06821476461441377,1.4548791811864406,0.027637730753982164,0.0,0.06436573279858904,0.2616675284903161,0.008095493891108575,0.02540964424748499,0.13031845125874542,0.07511892249082619,0.0,0.13216633448914936,4.007752566054087,0.11224725398714912,0.8356046544757344,2.314372877517161,0.26054499541186565,0.0,0.8863794600266619
R-1074,1.261274888624253,0.9641866648528647,0.027584054113167042,0.0007485652207230583,0.0,0.6869852075319568,0.0134973959261944,0.0,0.027022578705178407,3.339682369521512,0.09787663953564796,0.7041869704470655,0.2785277868140756,0.1343765726687143,0.0,0.6807187578629267,0.16919064587279883,0.004718142476278955,0.07157990917294305,1.3565908307754415,0.02630966055639831,0.0,0.06718599108198281,0.24578609527538167,0.00822682929306663,0.025582558894029127,0.13964594570202116,0.06676597126652017,0.0,0.13064383848299366,3.8106377030194545,0.10664254708500977,0.7658344021219418,2.618577704619851,0.23826396869161937,0.0,0.9127198541894966
R-1075,1.184553234366989,0.9427434721400768,0.026899226300872537,0.0008627398195632975,0.0,0.6464511514727304,0.01314849595928768,0.0,0.026641649115218487,3.1340801511010077,0.08834608693025874,0.6602727590877869,0.26931165486301084,0.14325954636683058,0.0,0.6490376825497822,0.1807998934929409,0.004781932701754048,0.06598405041102436,1.4031425435711988,0.02496293583712905,0.0,0.0666644753172817,0.2722670327069794,0.008154980697440736,0.028477147172801958,0.14210801503865106,0.06666826092721997,0.0,0.13736132918638774,3.5629669867090947,0.10549216568742485,0.8177850481515557,2.4769541451136985,0.23645753410563375,0.0,0.8634977577391912
R-1076,1.2212486300391898,0.9310025797652437,0.027285726086050264,0.0007532010037643855,0.0,0.6796806164630069,0.013314944001202818,0.0,0.025706257107823642,3.16432037026173,0.10013252969773355,0.7275107903022833,0.2722243439740903,0.14230753721294975,0.0,0.7239476066106124,0.1640322271435664,0.0047266066028893465,0.06838236354611477,1.3498875340452599,0.026561415840862274,0.0,0.06479014623561148,0.2711605873685911,0.007869458497156867,0.027468968838257193,0.1381342478751445,0.06593087884625537,0.0,0.13210881969686072,3.808941740363003,0.1049665455092616,0.75338616401086,2.3813346158412707,0.24902357837725725,0.0,0.9099814049250395
R-1077,1.2452293289612375,0.92248117254393,0.024785172828962133,0.0007744250247578993,0.0,0.6671456295863528,0.013744783717657175,0.0,0.02722130351939208,3.1166790800834607,0.0986736921747315,0.7005171267586302,0.2563569902873274,0.13415098735271713,0.0,0.6664524178220614,0.16070054963406086,0.004972309897286081,0.06679567687298424,1.316622909841365,0.027894362410385322,0.0,0.0637883004706989,0.25974003922410505,0.007745613407115738,0.025242508693452858,0.13283721162401757,0.06511706610911669,0.0,0.12557961748707736,3.80883081150661,0.11089606818896099,0.7714089801113386,2.5601801800417294,0.25228894223901466,0.0,0.89203236718766
R-1078,1.1840295140711934,0.8999123825273818,0.027670157786319493,0.0008853345501084772,0.0,0.6838005426771222,0.013404921310764862,0.0,0.02417518296689926,3.302929631435262,0.08943310902323459,0.6217842467455909,0.2793098564735879,0.12619136338482775,0.0,0.6651921951366863,0.15979747638193129,0.004866780800540235,0.06722179770700974,1.3344004629488542,0.027908898032505444,0.0,0.0643500552365818,0.2740023696845577,0.007282977555785148,0.02786027047662716,0.13400377346647002,0.07110577994673593,0.0,0.12870731086508053,3.646275368024212,0.1110608205331757,0.7476836207616394,2.4374346485920237,0.22985132086289314,0.0,0.8948508279272761
R-1079,1.2406947728160407,0.9417507410843875,0.0286363653455466,0.0007805092816377738,0.0,0.6755932515785621,0.014208866798226428,0.0,0.026569260241045806,3.0811762693094242,0.08983272473586956,0.6347270958281536,0.2751515606131813,0.14305170279729232,0.0,0.6888491934837518,0.16502144693314796,0.005015612613052567,0.06634629473624433,1.3237477686406105,0.0277468632294211,0.0,0.06469910760503444,0.2759586884162431,0.008285706798970546,0.028992243874414,0.12609173855001088,0.05915163095130933,0.0,0.14127247070282276,3.492932178784264,0.11082854223916778,0.8236075801140523,2.5080403235250515,0.233542782736948,0.0,0.8102594655605756
R-1080,1.2520312581835236,0.923478482472419,0.02752542294813443,0.0007240542136085719,0.0,0.6780172221717492,0.013916732866894443,0.0,0.027510553573788777,3.2707992126921566,0.09652235273255035,0.6593753507250568,0.2895088701894977,0.13013284894531046,0.0,0.6730714675769002,0.15094577894848615,0.005027774934747344,0.06328570553177992,1.3480515091302554,0.026042107924709727,0.0,0.06594098636725819,0.2675780362300433,0.0077229603314218145,0.02706428212234279,0.13194217115874946,0.07068588969646875,0.0,0.13962979826631844,3.5820663615943165,0.11140980387655908,0.806105968339836,2.3898109032471537,0.2356725177472365,0.0,0.8791201817691001
R-1081,1.2744479086325262,0.9443439983744275,0.026979087441081566,0.0007875168673056157,0.0,0.7228511608501547,0.013778999462058678,0.0,0.026006845178883423,3.058072169307882,0.0941448727621797,0.6499864069536351,0.2740792509425282,0.13240031901333515,0.0,0.7099171871676276,0.16585801523491986,0.0048907654117712265,0.06687706258414208,1.3376159632139475,0.026753097166946804,0.0,0.06596034911656698,0.2579592723170473,0.008545501626702921,0.027204803545014873,0.1269746221443249,0.06800723353497913,0.0,0.13233901416626753,3.7484403296536435,0.11582472518660025,0.7776094754720478,2.5595233220872275,0.23665105475786818,0.0,0.847071185785064
R-1082,1.2208872725558693,0.9356642457425166,0.02624174200219607,0.0008391514401654694,0.0,0.6674662794729627,0.01329425365896487,0.0,0.027105566031524926,3.3130987185060627,0.09680030373190657,0.6994144601438662,0.27555802876385393,0.12685166859179672,0.0,0.6805136551109376,0.16296138111932545,0.005005089598197314,0.06808297955816088,1.453001458092139,0.027001956578581027,0.0,0.07087103917537674,0.28535185361509463,0.008252591350334315,0.027152870687971318,0.13215804710296641,0.06703831766316676,0.0,0.13805188296675674,3.8652612401931954,0.10970565696965998,0.7536932000691432,2.36083958502342,0.23505835916180756,0.0,0.8493620652977665
R-1083,1.3043997553189115,0.901475480138415,0.02460847375141338,0.0008406960999476925,0.0,0.627364226841506,0.013176435261511788,0.0,0.02775763744101921,3.2984832149197643,0.09315795570219924,0.6802214078779387,0.26041601890129923,0.13676288144688153,0.0,0.6731555136234302,0.15490342221712364,0.004740982131364464,0.06785141813434327,1.3171894537614,0.027540747859212966,0.0,0.06729841177540064,0.2681215223434238,0.008234238374992136,0.026028814588081668,0.13084574514030684,0.0692619168799364,0.0,0.13117458564169346,3.738898627446582,0.11043440809206798,0.7556030421203322,2.4602856562808264,0.2581475986627929,0.0,0.9277393675662231
R-1084,1.2441127295275836,0.9448990908606772,0.025097496197101037,0.0008151964511186905,0.0,0.6745520572192597,0.013353626228227779,0.0,0.025595525870334195,3.4449615317774773,0.09896399270963371,0.6889120523759724,0.27296121159222814,0.1305102581452577,0.0,0.6787846056077675,0.16373863259740157,0.00487398220358744,0.0648054531294967,1.2894110334915387,0.028832856656289096,0.0,0.06280608801773314,0.27989371885408004,0.007589454864540296,0.027090183704222125,0.1333595669539455,0.07139429411435744,0.0,0.13291820039157942,3.7320116950531435,0.11075740915701375,0.8075840574648757,2.3669700607367137,0.252775325819574,0.0,0.9163317437723835
R-1085,1.1873011159939548,0.9182484717862323,0.02812071246712953,0.0008560984669426883,0.0,0.6788044682978127,0.013153877783705902,0.0,0.028158593539023183,3.044758660216835,0.09844509256604266,0.6839347033026861,0.27922005672801337,0.13203799326658025,0.0,0.6012181060501837,0.1593255722853007,0.004995376415678991,0.0651901184420734,1.4029673550498283,0.02520624188848036,0.0,0.06940488044836454,0.28139021271089143,0.008383394391444001,0.025718512073174472,0.1287859720355421,0.06176287167170746,0.0,0.1350496964834709,3.7921104045141165,0.11122702152675024,0.7551856872740359,2.4768026395754084,0.23127631797429077,0.0,0.94281089771129
R-1086,1.115293630250363,0.936428020663558,0.02492085432592577,0.0008823074950536963,0.0,0.6799786721171704,0.014056758500358198,0.0,0.028791765866606606,3.4227599496405516,0.09138368707574403,0.6759769200242918,0.2768141379804053,0.13986450105580184,0.0,0.7022030119457555,0.15663774188919097,0.0050208598476120065,0.06093255827527416,1.367197399586543,0.02465051111205153,0.0,0.06174291343252324,0.25948593132932424,0.00839060854046984,0.027171135138200547,0.1409719229170088,0.06909986702487898,0.0,0.1394481948708572,3.7527444095855786,0.10823413623018122,0.802907314452644,2.434517994207352,0.25810053584472253,0.0,0.9412620547692676
R-1087,1.1820469835665068,0.9475523017951194,0.027813757900937108,0.000809344367650821,0.0,0.677099351263588,0.013457966625350358,0.0,0.02864645469992425,3.3113440229052227,0.09573690792820569,0.7206291244535638,0.2600936723327495,0.13491336172794283,0.0,0.7033704296352509,0.1727885570491345,0.004744557636870006,0.06953233217345658,1.3576699254145608,0.026902134110552936,0.0,0.06523489420483966,0.27594194127321114,0.008367096919910602,0.026387798920614026,0.14075543139889735,0.06805738456605638,0.0,0.1448261523456048,3.6515021266272796,0.11376153305247924,0.8387432859838668,2.4131513648064553,0.24291319862531574,0.0,0.8398921737695096
R-1088,1.2087873446421873,0.9338380128403806,0.0261882768549849,0.0008181099544592786,0.0,0.6984029299840246,0.014093195334194654,0.0,0.026219286442155383,3.6908237135197375,0.09850211818792673,0.6990432035097317,0.2706056566617269,0.13186678110948047,0.0,0.7173948122054039,0.15473453719445018,0.0047206650034105485,0.07100230117377339,1.3087297363740709,0.026132081764664073,0.0,0.07020684728860789,0.2713251374179582,0.008207757195776337,0.025969586521222582,0.1305341012818758,0.06734080467601636,0.0,0.13475109397955615,3.856491532757805,0.10683799231980094,0.7830277005527726,2.439563935800527,0.24517317294284724,0.0,0.8441768193203821
R-1089,1.1769581555512663,0.929925785132619,0.025170181281664778,0.0008343004010202702,0.0,0.7072701407088657,0.013409539798043388,0.0,0.02733006576363846,3.512099417347474,0.09463688386641987,0.6473352136524323,0.2534208868082238,0.13533312112021753,0.0,0.6427355775319328,0.16014410165961612,0.0050718354528816595,0.06622169073813595,1.3434765383666865,0.027969398630661516,0.0,0.06555774106325864,0.2361743341094998,0.00809416736063529,0.025652931930085877,0.12831614039164654,0.06166076134845355,0.0,0.14247889558870733,3.7060993345386346,0.11190914179922785,0.7411180517026372,2.403146650180039,0.23831927267947692,0.0,0.8607854695195444
R-1090,1.2145738865904336,0.9315398418320575,0.027052896021262072,0.0007968716051053999,0.0,0.6394475099490291,0.013379217456564127,0.0,0.027867399979559712,3.0169263847104366,0.09361594173991979,0.6569529294359926,0.25316634386856257,0.13407159197800686,0.0,0.7347629445441759,0.1587967246574805,0.004939911872560382,0.06688774079460484,1.3038219812749698,0.026199833265210595,0.0,0.06589236692712311,0.25646726713819334,0.008073189130735568,0.026719878368553874,0.13329844348935993,0.06657200112369172,0.0,0.13120017234294742,3.6786306166960356,0.11136080484736939,0.7725415136410018,2.4811694245158145,0.24960062875271172,0.0,0.8597466366095006
R-1091,1.1951973257908637,0.9373683036043762,0.026663101098297733,0.0008045704313120291,0.0,0.6339131528513496,0.012257520860084827,0.0,0.026570295463863226,3.107963107498364,0.0928133340317734,0.7224129706991324,0.27074152465017204,0.1404652675021741,0.0,0.6518281507961339,0.16848923588720283,0.004953405284698972,0.06588755478423637,1.3338741064744344,0.02679729375643206,0.0,0.06339777615221305,0.24492160485833586,0.008394416902191981,0.02772631229445489,0.13646149716502434,0.0693354220448422,0.0,0.13978480355488046,3.8952240085756986,0.11271803784967593,0.7301359767300075,2.4029284413824255,0.2421089569332236,0.0,0.8798661645915224
R-1092,1.1823224263661676,0.9189236954294473,0.025280867314713375,0.0008261526925904331,0.0,0.6150969644879214,0.013415508896976045,0.0,0.026721042075458192,3.0579540418478173,0.09474327192790159,0.6806422485095497,0.25841821624906797,0.136370999163282,0.0,0.6372156722601657,0.15994832756529553,0.004844832717034466,0.06515430946043575,1.3012317287185469,0.025549324634621083,0.0,0.06898407740775159,0.27187659897028393,0.008266774392788565,0.027517706511517828,0.12753038375543885,0.07050110991781847,0.0,0.12849014831158673,3.9306198974654394,0.1093606897231931,0.7198594299765795,2.495938383922342,0.21258559472512029,0.0,0.9096481931688072
R-1093,1.1516594005848861,0.9156924224222038,0.027391034433470674,0.0007974230296312174,0.0,0.6489797398864964,0.014458823366030236,0.0,0.028061815475905836,3.2023132396035003,0.09334868242863477,0.661577626470799,0.2689672245472382,0.1458994047364686,0.0,0.6015739417445531,0.15492935613131092,0.004742019895717835,0.06844383933663975,1.333146885684554,0.024990029003072966,0.0,0.06844931470223205,0.28613323005916025,0.00783595780793373,0.02646672189471999,0.1338129719800136,0.06917963573532634,0.0,0.1404857097158215,3.554987929137912,0.10573472169526937,0.7801053026222031,2.458644137043839,0.24302154008590332,0.0,0.8488149950271394
R-1094,1.2279809720895554,0.9187890897597574,0.026941047982794876,0.0007895443745580027,0.0,0.6715506613710968,0.013287094487167295,0.0,0.027275246763249984,3.1265888008827556,0.09921332045652538,0.6422664265824506,0.26364997191985867,0.13170253301917298,0.0,0.6951121996468597,0.1627567759319736,0.005000352044602164,0.06915079126702316,1.389738151951676,0.026689917734896755,0.0,0.07027279027553532,0.26526917188863663,0.00810694357807405,0.026075419493853582,0.13491051486077793,0.06870921873825281,0.0,0.1298089820132695,3.7622409812195796,0.10472701471285872,0.7473616216425141,2.43831876093498,0.25158854644350315,0.0,0.9071574355051538
R-1095,1.1891426589118634,0.9278695684011791,0.02616939388259252,0.0007873187228278851,0.0,0.7109986218989981,0.01382812539433442,0.0,0.02721767450293507,3.036549630902099,0.09293595022443965,0.6636769678269805,0.2850183011562242,0.1444265874111609,0.0,0.6801009541069618,0.16275548189880243,0.004906107823950168,0.06185168497345304,1.4501617300392082,0.027482601439331854,0.0,0.06832827004629694,0.24131560023619572,0.00801330042922674,0.0283458218189871,0.1329322763582586,0.07039872719881762,0.0,0.13525374332851017,3.9590797668187396,0.10474603100050407,0.7228898739487399,2.414188621858454,0.24198077332125215,0.0,0.9094942383425879
R-1096,1.206999373445357,0.9388110597948126,0.02574239292454142,0.0008171011337567895,0.0,0.649869791824433,0.01356760736918552,0.0,0.02732119919178577,3.226347704254449,0.0982851032113284,0.6725413797615157,0.28389116863524133,0.14815876314641424,0.0,0.6751481294134554,0.16478256564587035,0.004925187262540274,0.06874835699119798,1.354052944019466,0.026311333241496815,0.0,0.06510373635463676,0.2683376933581251,0.008143125989882124,0.027498569036151933,0.13238038522193088,0.06617733009421434,0.0,0.13469297506411354,3.8332629408485475,0.11656239762036877,0.7134279295857326,2.4642134966399785,0.22835451946561555,0.0,0.8856342168802454
R-1097,1.2652133712059426,0.9288236476192423,0.0282721231166699,0.0007578489213945963,0.0,0.7488224914198932,0.013497403657017876,0.0,0.0260813899486182,3.0588456451444594,0.08738484423932746,0.7021948263812017,0.2961245040801166,0.12214778652631059,0.0,0.7019860319093818,0.1638975414673043,0.004718052104980581,0.07070146551974334,1.3916042355616576,0.027750377917429802,0.0,0.06473981242336492,0.2569226641269176,0.007355182409567824,0.02758193046052368,0.13489817877436405,0.06740407888245159,0.0,0.13476186579410207,3.853323394847711,0.10692464871541181,0.7265487365510906,2.5004712348650155,0.2440909670758263,0.0,0.9685147826483663
R-1098,1.24628840325381,0.9432550295388243,0.028758836432770985,0.000809198267516628,0.0,0.7047436020146929,0.013491706936031743,0.0,0.026985528553435195,3.008643137259097,0.09731871344549974,0.6674628347461699,0.27015354131667063,0.13945244019847547,0.0,0.7068730754140279,0.16889918854926503,0.005124289835379248,0.06983663027463338,1.2523340633732036,0.024564676719850426,0.0,0.06640920291325443,0.2505666774423776,0.008470721501356132,0.027396064178611117,0.13764708493867944,0.06396438725133517,0.0,0.13976276248528774,3.3426407361257597,0.10101830769917727,0.7675520815942348,2.6680276046438847,0.2646785188228995,0.0,0.8640084273893073
R-1099,1.1985076351397934,0.9193128836872859,0.02672297869251806,0.0007625298749242756,0.0,0.6027712074180459,0.013030581674160633,0.0,0.02634059275156177,3.231627760063609,0.09479924920128725,0.6672869969370092,0.26941783315820894,0.13627307926747062,0.0,0.6747036965867361,0.15815913639098123,0.004786460910331391,0.06446358914293383,1.5128617282599905,0.02645541052425126,0.0,0.06742816037742914,0.251883426530119,0.008146197528393026,0.026354887352733263,0.12867133300209427,0.06814414255256601,0.0,0.13348749598660312,3.4205518764051663,0.10807462598930709,0.7597371137474592,2.4799788941575733,0.2321495757389563,0.0,0.8529255496366445
