id,outer_radius_m,inner_radius_m,length_m,volume_m3,weight_kg,route,ore_grade,energy_route,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,transport_cost_usd,manufacturing_cost_per_unit,quality_score,distance_km,price_per_kg_usd,electricity_kwh.1
non_064,0.11147932141870229,0.04554816424182306,3.1839330169810993,0.10470986105064585,254.23892924566888,recycled,medium,non_renewable,2548.089294560319,3740.0482465810505,45.94462636055658,2801.016707042472,12.815527429335146,1690.7844712750293,0.6754086362180445,433.2928263836852,2.6021931950199897,0.09375184168182289
non_057,0.12941712784006557,0.0450865084916313,4.185700361275165,0.10794841867183409,379.7930855299025,conventional,high,non_renewable,2740.744196068569,2863.9380293455797,31.674429519762803,991.332952393187,6.451865661729963,957.9591906695873,0.7184242967387662,523.0321635206286,2.5534861988410227,0.09582333611944888
non_084,0.10467920457451371,0.07826753006427323,2.958623052803515,0.07983094741846429,301.1436483411986,conventional,high,non_renewable,2065.106466650338,2683.7983496517154,26.30324630308062,3388.5270443800255,8.43676248069936,1706.21024585622,0.6995750632716252,611.437900502853,2.418433011175069,0.0866517702901704
non_086,0.11219013502404807,0.040509197589935236,2.8188108245827843,0.15632778753669085,336.27811391453594,recycled,medium,non_renewable,5078.455995354708,3309.325272212105,69.8258664815917,4499.790233342102,6.284264079988066,1977.8019170180055,0.7934572857724714,538.9492483132689,2.9846171862588973,0.09631640239382504
non_113,0.1197175843525767,0.05439554300206109,3.3561008566669366,0.043642485673005604,159.15903191667337,recycled,medium,non_renewable,6080.93210116839,2373.8855579518213,66.95446608600614,3617.0767719792293,4.737092268731985,1485.6532284766836,0.6796859804284942,451.7577750379275,2.802682971403226,0.09626195929084577
non_188,0.09113251316876156,0.04462222214809686,3.3154916419303286,0.03259601367910127,150.4044858462284,recycled,high,non_renewable,2499.6784519958574,2086.0022643823786,45.01419508796653,1373.928446934214,10.239186685210756,1189.4625118202223,0.7258898541954875,590.247257983888,2.7045797397387163,0.09918277674208545
non_053,0.1268525674484675,0.059229399277883135,3.6277237859654736,0.14128129331437778,296.2839509084088,conventional,low,non_renewable,6699.386784959106,1808.6322398782027,11.302836520387533,2801.590926267625,11.261534808475904,1365.9760044529012,0.7765767036788838,576.4756642254785,2.8900197427558716,0.09002122833914357
non_095,0.09237073729596336,0.05477939615925575,3.8107912260276136,0.05711756579633653,374.0946101252594,conventional,high,non_renewable,6801.5270221230685,1969.397473418821,24.839313150445157,1136.29370539224,16.915474959759145,1622.2590805319182,0.7094860726639848,662.3506848943254,2.5645497145586322,0.09094050504674862
non_163,0.09980940283679503,0.057754258050640835,2.5030713580198576,0.03850585722357213,383.8533777795179,conventional,high,non_renewable,2853.453655458917,4983.099346237206,10.495859603403595,634.8349009890771,19.336647830839546,1257.3401581657486,0.7096420583777535,535.4395019008028,2.7575510684468836,0.094114588979828
non_005,0.08588647957605754,0.04765068964104415,3.841864110001655,0.060438310517830086,459.0197788077961,recycled,high,non_renewable,4316.400766085719,2919.7590881214146,29.860711342363008,3540.9104604003824,14.029691304404729,428.06289545015056,0.7846774844712681,606.2036393114093,2.880630212034638,0.09358160656381657
non_054,0.11038749429594982,0.057155205953367066,3.3768549410235007,0.09765110365637056,370.6296206574603,conventional,medium,non_renewable,8426.393398794024,4671.039021011619,55.52687900144785,1461.0439311280875,6.600283185498077,596.5640169298506,0.7271930021115227,649.3118002008973,2.5094759007123897,0.08758435289587865
non_156,0.12960792756545933,0.04841946408186431,2.9252716156458067,0.09406738244482601,139.93932946252568,conventional,low,non_renewable,2535.455331280229,3269.9603469990852,54.44809328758183,3040.4290519811866,9.870989677602559,1041.0081802667796,0.7460626199407316,495.2273346477717,2.762115585200785,0.08630590811357097
non_077,0.09359566997454712,0.04964801045031894,1.9750931203365745,0.024552090681003114,350.22414643540435,recycled,low,non_renewable,3280.976122307692,2174.169998906209,28.392594990511686,3133.3902971268362,7.503325963388688,628.0340529578191,0.7477737901505117,543.2748530260915,2.1843233024414532,0.08999152508010608
non_185,0.09130510559828091,0.06079647013509665,3.120843774705119,0.08430422718640829,258.765902083216,recycled,low,non_renewable,3021.541219834493,1775.620568384259,36.51185115871752,1215.6774047488557,11.695039338860644,1364.0437393903906,0.668805696046561,463.9216546497928,2.5271347039028664,0.09731306830282363
non_032,0.06811556218701678,0.03691188998987885,3.267807450289625,0.13781444200991738,376.96757940577044,conventional,high,non_renewable,4471.028625795919,5332.733054271734,72.21144291952373,2812.1046992084753,13.287595084168874,555.5387317140508,0.7948523852900372,659.017502748007,2.8689006459582154,0.09052739329855088
non_100,0.1224596064983717,0.05080801000800214,3.362793995446042,0.08409593291027002,365.84943637845083,conventional,medium,non_renewable,6945.522303534024,4875.514427760603,23.479318081247953,3018.666912151376,7.2705060132081005,991.4203839174389,0.7065333515475204,679.5924608387876,2.412549442040721,0.08737423373219312
non_197,0.12886617589138857,0.054784028409956796,2.711773498936217,0.1084049381102397,346.86949948001023,conventional,high,non_renewable,5973.795347283158,5121.592687752114,63.755499922791074,4164.895545481808,12.114096475651547,1487.2263429381924,0.7946070416991963,640.4588556413745,2.4718975658658144,0.09413339374746019
non_001,0.08793310822071067,0.06080844576940551,2.6658564103159677,0.05172306900314959,74.76421768309896,recycled,high,non_renewable,3361.0024388197585,2891.2273386691813,32.15958009226042,2111.384428389186,15.968352574222994,928.0897728011981,0.7111795502887881,549.4389081258956,2.466479534575839,0.09314418429101853
non_176,0.11391248854928443,0.05395406526206973,3.312389827193695,0.14853832219561441,356.0664527730479,conventional,low,non_renewable,6761.168015887706,2334.746884427518,15.258486371478782,3022.940689745176,9.21600603975728,1349.033676765211,0.7746127267471103,491.96756203397877,3.2399188683685676,0.09293380854587499
non_179,0.09083345913807687,0.041794363739728016,3.434317485617415,0.12900083106364255,139.90255800239032,recycled,low,non_renewable,5096.232895804259,1714.6210331401244,5.170998853851707,4358.722721936665,9.673220840944703,280.3251443477682,0.7661843438555552,589.7917126632616,2.5238875941671375,0.08757703488674777
non_125,0.1097962777671327,0.04907329269854204,2.965084853393897,0.07264044794353733,197.7693399997985,conventional,high,non_renewable,1837.3541613732655,4065.284941074623,25.371036517963226,3363.43656065258,9.054657480287462,1573.9505733145816,0.7391250644610089,723.1545205771264,2.531535151828344,0.09187216806069112
non_121,0.09742818136858873,0.039117775507527194,3.835706397440567,0.08096637401211111,174.88116175240532,conventional,high,non_renewable,4023.559012188204,1983.5211666296937,30.59934289613193,777.4118261940012,6.551584981818761,1205.5035535164748,0.7002776176704338,623.6631570999439,2.9659721919223707,0.0899099259447746
non_131,0.07736714722468667,0.06285229633607652,3.1044618255079186,0.04555336610422018,330.50587003315366,recycled,high,non_renewable,371.6994858180301,1790.6881731227256,50.34278225272111,3315.4545761241757,5.509951038279293,947.3504982046887,0.6163991657680443,758.4332317299459,2.869643866035838,0.0909328844711432
non_116,0.10258478906524204,0.051059727397107506,2.4409992153335125,0.09995927786705325,294.3266628777342,conventional,high,non_renewable,3230.101129636414,2285.895836384322,14.074402643774444,3088.020294331356,9.210785402148636,1557.2444857947146,0.7116139618209059,557.7217520760585,2.5200333913496094,0.08701492388348646
non_048,0.09779945617026732,0.04521647092364554,2.833811712221226,0.005034957351807881,157.49642914647728,conventional,medium,non_renewable,3095.342997815527,5198.077310154937,22.204879638093725,3054.006247382832,4.779458159634676,720.5756969327144,0.7551078639344244,670.5109959549483,2.676606402224837,0.0819106475466132
non_043,0.1211188317601565,0.04803056176004759,2.7544933388308515,0.10052985185902079,176.3890122161569,recycled,medium,non_renewable,6950.677494217121,2559.7714890556563,0.15360000000000001,3346.07525102192,7.090616657270023,1085.7859700967122,0.6844425193285765,625.8970971033796,2.5212957664696742,0.09490805236233243
non_068,0.11732718725748455,0.049831324418978314,2.8984623563673337,0.1931070188931304,315.57601673289196,conventional,medium,non_renewable,2877.8561155250027,2210.778281761972,51.09562095344531,3147.143225567032,8.690654242731616,1067.3428253760114,0.7055274470264026,470.2332391588412,2.875775734119499,0.08562504473899238
non_109,0.10239462992373971,0.03657279695471973,2.734671467934346,0.07166217872634754,153.01292548895032,conventional,low,non_renewable,4013.7835932109338,3505.159239430072,44.498721761424825,1193.0350449841665,0.7179906266162099,1314.4967270321833,0.769145732708146,359.63379198361395,2.902804693306559,0.0903463236689345
non_170,0.0849243619895498,0.04290995862881638,3.27263110630793,0.07544225690533538,218.11841050192785,conventional,high,non_renewable,3997.877698184996,3348.377327575399,66.15643849549771,2362.1864425803074,16.428940815728858,1541.6404793434085,0.7551617124968908,621.0424171836213,2.6857494204672676,0.09190399305335636
non_195,0.1036099772760118,0.024017729073163168,3.5339334589864206,0.10159466122601125,209.994286258241,conventional,high,non_renewable,5719.809321420953,4478.860510168612,30.01325654517991,3421.6672836329117,16.24576302632623,1315.3358011111995,0.6801260572515684,475.9159515564097,2.696062341071265,0.09875819604115622
non_147,0.11332152837609234,0.04409192548381381,3.471993862058724,0.10820826013356662,322.8921944671995,conventional,medium,non_renewable,5631.43104812192,3283.278577887333,51.75596568957048,3887.217997422098,12.154954848471002,1371.5997406382694,0.6948540221971179,600.9878576267437,2.416919671067073,0.08572435736723716
non_064,0.10753156051444775,0.05613524889506738,3.18232101429311,0.0814407781249778,280.397027646587,recycled,high,non_renewable,4772.220196557509,2683.1539853778395,3.457623059227487,3584.7454590951156,14.023811402748937,847.5881883957748,0.7681519550259677,617.5447630549979,2.2396067517392937,0.09606363359070778
non_167,0.10961092753942928,0.05396494093679188,2.8484884054208433,0.09770221114045541,175.99870030917273,conventional,low,non_renewable,1428.7040678231133,1644.9964502635244,21.220451915352704,2651.7779124336726,15.267586135643747,1114.996424710853,0.651870213888454,588.5458333773536,2.5345776698955937,0.0907911385938051
non_141,0.1169395605150629,0.05061975273230388,3.32479503817884,0.09679435816629975,256.18896531024046,conventional,low,non_renewable,6529.022359766793,4078.4818813200873,45.69256387749754,4269.8925230035975,13.541388778742002,651.2843179226961,0.6943645029783413,506.2352585894315,2.356591722589039,0.08501601520438733
non_099,0.11719369309705611,0.05678284200579016,2.6931516271780387,0.120270048309749,399.56067802894137,conventional,high,non_renewable,3783.8465037551414,6495.642568914433,47.92529339379199,2593.689158614162,8.30348053487042,896.9831461388874,0.62008592281087,466.1856998885907,2.5837451671718448,0.09182534933936151
non_076,0.08715859328527428,0.057505294514858155,2.9208544114186648,0.09838332508931875,197.3967043369076,recycled,high,non_renewable,4219.8950252970835,2371.785799563779,52.67345506240342,1980.8218353077084,13.61855471826108,1284.6347083877904,0.6224551683168262,503.0234040881015,2.396719667498299,0.08813011410842439
non_089,0.10941994846616765,0.045057265106344946,2.7870582968740942,0.09411960105786399,155.43610915309992,recycled,medium,non_renewable,1608.402770733238,2466.729427524708,42.16907547268888,2395.5406132687945,9.23734112964736,1577.227810965447,0.7350956859312786,563.6233003454815,2.961057497983815,0.0876899788104856
non_168,0.09596471103869095,0.052764168863884284,3.5434957077830167,0.14222857265825523,310.0155828328365,conventional,medium,non_renewable,6043.198176907769,2593.333578979501,58.09725711452866,3518.484440608396,5.768138049427668,1348.6444273477737,0.6763673853527602,537.3131110536726,2.7400994937214938,0.10118436555001738
non_057,0.10447217865032955,0.052144956740849305,2.8611615996329993,0.14956950071860026,370.05027842808664,conventional,high,non_renewable,3527.120707140255,3622.881591053043,10.29238351231795,3708.310064237099,10.651784468559597,227.47184025473268,0.7061817685773047,425.262094608951,2.892094233043549,0.08452513959649681
non_061,0.0791908735833704,0.059348289684672206,3.8420002883893174,0.022648276068627585,157.75270730573052,conventional,medium,non_renewable,5202.324503324165,3688.183523592762,27.84869940698781,3556.207043319692,2.1610018859073055,1383.3918580873494,0.6762040045091104,457.433568246534,2.6826172796924155,0.09207383111485708
non_088,0.08099404391608371,0.05495470219882434,2.9427745116071367,0.09883657700910742,240.94223826326655,conventional,medium,non_renewable,1803.0644132277744,3974.908002895308,26.62132335425745,4838.747464779697,8.144196473775276,1229.679904674287,0.746664818841303,613.8407639795652,2.8165537804487575,0.09313178538279854
non_178,0.10166250471179795,0.04846183139988325,2.7388234795139836,0.09300451295520853,125.7377351329084,conventional,medium,non_renewable,3478.485632669413,2871.7728747676156,37.447892463012955,2906.9172533522637,12.780969185374335,1751.0300770289052,0.7006855721637997,513.1623918821565,2.682287196526421,0.08592387846413661
non_096,0.09138076343458812,0.060360135317896746,3.5199410688141386,0.06815561000102939,329.5896812055379,conventional,high,non_renewable,2150.7077416415877,4990.561891313442,97.35040873496752,1842.3940795828887,9.5850294247495,1155.8991770349887,0.7490433697935801,494.3419823559968,2.625845178249923,0.09729043206943672
non_011,0.0972286140280264,0.05136089440867542,3.1833243328917398,0.03415481794121563,202.36571365301015,conventional,high,non_renewable,2220.0226617091184,4724.456124820912,57.87386551890407,1586.3869537338758,1.9270737605945643,2045.7787043584967,0.8267471760397007,465.65938655978897,2.285588349662944,0.08808682805520505
non_168,0.11018766184990769,0.04533633634817368,2.7757680722496167,0.1040906258561821,315.1773419842,conventional,high,non_renewable,955.3309390781942,2440.617712957045,21.41012252171304,2340.959405258852,17.293998914837708,1249.2885778452037,0.6993625306316248,536.1016372866299,2.7375075751304285,0.08483248028225522
