Sample_ID,Energy_Type,Thickness_mm,Length_m,Width_m,Number_of_Sheets,Total_Weight_kg,Casting_Electricity_kWh,Casting_Carbon_kgCO2e,Casting_NaturalGas_Nm3,Casting_WasteWater_L,HotRolling_Electricity_kWh,HotRolling_Carbon_kgCO2e,HotRolling_NaturalGas_Nm3,HotRolling_WasteWater_L,ColdRolling_Electricity_kWh,ColdRolling_Carbon_kgCO2e,ColdRolling_NaturalGas_Nm3,ColdRolling_WasteWater_L,HeatTreatment_Electricity_kWh,HeatTreatment_Carbon_kgCO2e,HeatTreatment_NaturalGas_Nm3,HeatTreatment_WasteWater_L,Finishing_Electricity_kWh,Finishing_Carbon_kgCO2e,Finishing_NaturalGas_Nm3,Finishing_WasteWater_L,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,manufacturing_cost_per_unit,Quality_Score,Transport_Cost
REN-951,Renewable,5.961679933559537,3.284851909112449,1.576995712507693,24.081489739009537,1848.3331179415036,5121.500658238774,154.34882158288997,695.336921132129,12105.105646409076,4194.577055337764,142.80424850350076,317.92976191901204,7943.016246187273,1458.061289525913,96.47518249372733,116.94019195137466,3988.0218276908554,2480.1679932853244,208.85894317223074,709.0459440012212,4600.169926908662,1770.7846583085395,41.77480437293607,99.51574982571712,2712.126488024756,22841.58349099943,562.1518402437091,3090.062491289723,24195.309145906787,4820.028419285706,90.24530755052979,557.1485479304458
REN-952,Renewable,6.309744198711039,3.7266661859159527,1.4425705874060883,22.52243727242846,2661.3903317113914,5505.819849371729,258.6618229472704,412.9660861604744,9923.709189385616,4609.885392087989,127.16321920511017,125.61172228396462,4922.077838582127,3005.137356509418,48.400393046955585,142.1677723872709,4752.311316355845,3073.0753709361825,79.14467318695627,1330.5046732402457,6184.873685080069,1373.584936931906,46.35260131196088,63.03972654568339,2521.114700436383,35080.932422442165,672.3223155727629,2738.8023050381134,28252.63451699621,1610.9139109690486,89.99456868610818,482.9902785287657
REN-953,Renewable,4.869695474734288,3.1466643315363876,2.0411446324048277,26.95433238729802,2201.4561388477714,6531.6893199447495,107.50195361083533,571.6289225022811,13014.516238991137,4901.798191350154,200.36628290675412,285.4796361430797,9812.44743743277,3173.868551347264,44.91633044854531,102.43275412969436,3707.095997262247,4361.683703763742,72.94210532175353,1235.9905777961196,4051.6191754112115,2497.3051731893106,57.20760008171087,75.55902211847867,3360.2441455928893,27362.027532964315,886.3592159284135,349.63563345534953,31027.57422532909,5932.520628263841,89.56203904220837,150.3122925558639
REN-954,Renewable,4.728905453893378,3.1928777018366454,1.8042519049213859,29.77094606056755,2593.9593955235214,5951.949657697041,222.046328017968,911.1115309748509,4751.966745773573,4500.753411141695,95.1043777847839,215.61675111334486,9336.637674920734,1489.8452627687998,89.46687904456977,117.80036023511684,3067.3376844117997,3487.3959085301526,67.0527774767356,985.2971998317256,6928.915091097776,994.8421456296824,42.405983338118276,110.67963831719827,2715.4838880248944,23863.418757480158,518.0731889016141,1182.0638028059177,14021.33374853927,6194.402298917785,92.12859810799478,443.3857656334591
REN-955,Renewable,5.445060013254909,3.158860693059734,1.9504787737353517,38.65765315004342,1986.929383830218,9432.37762794418,141.99500099597364,586.5103308055037,11902.441078877795,3739.2517948670798,172.55262309928452,208.02676850938664,9673.536604972272,2709.4478701302232,91.86733585767394,106.11639371682993,3055.5881889682432,4624.910443023464,82.09128721465325,1699.404673983286,3295.3289360668905,2081.2914614846272,65.22528632040779,61.31223736360056,2751.286340754469,27746.090234058844,494.40386345520477,1293.813578104004,40179.869326319444,8564.345458009044,88.61259030733476,534.9476193110478
REN-956,Renewable,6.209013204048269,3.58711043027033,1.7275110582100233,32.85558713066841,1656.4181251798068,7861.207927143251,162.36853156909527,457.86642045449884,6730.7615105642235,4125.625544831004,169.96833438311535,163.01507304800305,6055.070792059704,2375.7309658753065,110.15204302102735,53.259511813702936,282.40449508236543,3120.4711265508486,46.38494485192765,1109.5526593372456,4605.342305777942,1263.6005270057917,62.44765290178779,69.32568210785881,3859.0146376887433,24416.75933212174,104.58126471906394,1655.538249689533,15362.023170358745,7621.947132867865,90.83610183550378,582.051282796056
REN-957,Renewable,5.800827699325644,4.0129035779522475,1.6595871738429486,29.731453695730206,1745.741052686078,2674.868307410943,170.09068405789665,461.84969354834624,9269.226767004388,3527.865451558764,236.2031061900141,134.74381407108592,8919.482902084332,1817.6651182423502,78.81997720901529,80.08267891384793,6928.085751048293,3436.2555488398857,144.65992794475073,1234.3885302255555,6074.30729127702,1103.5080939644213,18.336859415561648,63.91262023699761,2949.9381177318824,14555.15674417677,477.98593022773224,1773.717042081404,26360.023368741207,6517.285319654765,91.06808606429948,400.91774882413824
REN-958,Renewable,4.59895667893636,3.714496452555003,2.0415165748335027,23.596152172244754,848.3104342977781,6438.7970288077895,201.83758595938133,739.643792309315,14940.029992602289,5762.436777597678,125.37312514811136,108.00551450088957,8202.382104693148,2814.288679656496,93.77372300457584,168.90438154642248,4730.47486818404,5715.21948305361,119.79472407441462,1121.200721847706,2326.591680742681,1620.3564459076565,56.44527740012961,102.26019765308533,4024.3501415675773,17714.735547050397,540.3045796764059,2534.6668261945333,25207.012951964494,7235.165585095825,90.81031976755551,319.441713078711
REN-959,Renewable,5.309251466794725,3.4052284981493885,2.1092128018566565,31.039686626727814,2980.433264082627,8608.372220201474,201.80207252295008,454.2109247776861,10733.703331507824,6107.890244966397,203.61791026253525,272.87502706325705,9041.963660205452,2159.2569546669033,70.1721205261777,126.05868036355697,5837.738414783074,2711.6849228494557,117.52235146059239,997.4785407079971,8007.383966303436,1581.7569052124177,55.27912711621892,104.13460996735537,3896.9855700321014,15283.266380447585,566.9956919549986,2257.648416281516,30428.322092300677,9865.601528123707,89.90189956082564,500.15384723043735
REN-960,Renewable,6.441367515980115,3.9685483099860437,1.8511086011153013,25.2891956155954,2052.9470031466885,7105.312164306045,188.48518968124534,334.25604709637753,10996.215642190778,6027.611649638816,130.08468933852703,296.6188304709466,7261.75421984087,2203.5118253191895,79.79429349319481,179.7808360936487,5272.0347008754015,5046.651079742225,92.63624638470418,1155.8455294529665,7189.262355454805,1296.2113340945807,25.374296352366816,35.513921328558396,3460.5841423391444,31085.065773430542,441.83737175517183,1428.0501565559873,53345.52067032897,2181.9456221457876,91.27584516830422,543.4878443349911
REN-961,Renewable,6.118313969500849,3.8242693357017146,1.6956279793837905,28.84785988995573,2928.7697313707235,7073.777016990001,298.07814878787696,580.6425950432888,4929.2196206655035,6019.588940170276,89.63520243436125,123.37200451154781,8948.433205102725,2402.3196707553448,79.44956082300062,21.918474992128225,5427.444259841804,5155.446598933666,125.687896978841,935.9424360531189,4219.76155392257,1774.6773290909002,50.929183486698456,81.17078810617758,2995.6047143247174,27678.692087410585,397.2122070904931,8.1128,15800.229571225922,9919.016369905046,91.3260613485191,640.0117320815833
REN-962,Renewable,3.9072942191695184,3.2523702096319056,1.9574579272964125,28.712345379224246,2522.1894676795937,9685.8752748786,244.58524862797796,210.65223249250707,8810.185964577988,3918.928803068561,144.93479574779641,195.15096715617048,11113.41905589525,1927.359028704908,111.51446458609337,79.97977309142003,4206.16953508611,4763.881666127548,156.75217042539165,995.1543789537862,7015.732914952037,1829.4238837887942,46.946857480197295,78.71887108618391,3210.9574659937352,9611.340070152253,289.67590986975625,1712.326947193644,22865.42329827495,4633.191398262577,90.3922300818551,625.4377314970251
REN-963,Renewable,5.907695805599725,3.225065631808823,1.5599114595580073,33.139084446435334,2894.5254077173445,7550.437803001113,202.6139010102793,701.8837154850098,9875.97349041335,5806.107471895437,182.3739453641979,355.9910277199614,11207.118567413276,1982.855957783323,74.83288741033753,104.91951339468434,3155.149277237567,3205.1908685964913,57.540469794822265,1085.3019081914006,166.0451026088449,1878.8404019234795,31.026545742067036,37.55344004551527,3381.4640651329123,18171.142292290322,495.71865920025317,1321.396407383144,23257.77698567533,9846.695673268687,90.42768269694244,572.4145682775892
REN-964,Renewable,4.5102485758350195,3.3046753223533094,1.7351144968268781,24.519873257345363,1077.3960297330175,5422.920416020139,136.54074965782956,403.1889407956695,5814.519118689608,3746.318901777375,116.7481400322657,293.94644906974537,9822.16641292414,1996.2816381751213,76.3044607264095,135.89877483742572,2816.4257827973797,3054.1858852792643,120.31057861970999,920.2394046897864,5127.287958744135,1626.5270817331448,49.634348345626286,75.87002008005085,1743.5514173498964,14988.623324828794,339.33644269702773,1304.428869760015,47044.34280610326,13590.834294286753,88.2497945594618,434.87101663964637
REN-965,Renewable,6.4402158514477845,3.0146043588754394,2.1037987213403517,29.68999087648445,2020.0648430437188,2723.2906770006157,260.3306568752957,336.6987378933849,10874.186638189403,4599.000990678277,159.87242652163312,279.54203914772944,7862.890462649312,2919.856201129197,103.12191336522527,73.1851266772122,4511.784770323442,3838.2104209487416,79.12152965511996,912.9831140408596,4269.414200854914,2066.665730451797,50.2245642213395,42.868923630907844,2597.2387358339424,21862.9491331833,850.087871461207,2775.5301924740907,39236.35446935914,11387.433458769057,90.0230153252525,419.6762011953698
REN-966,Renewable,5.257763010088212,4.302078424771411,1.610709952826897,29.11664858624903,1816.1358509897177,7059.867016858857,158.95836870163618,386.8116805491559,6623.6916147663005,5391.334741845432,119.751404719496,85.73059517521517,12507.623503359593,2724.3152136005447,65.43026812855103,144.99362671764064,5517.448650977927,3536.4839886026343,159.2990908575628,1437.581540673496,3655.7716993198046,2143.7531882506364,25.844512652323274,63.48941098188263,3160.6095705822972,20311.008466312036,704.0329028559066,1591.0929808823043,30330.392130071206,4125.927879205339,89.81818574408736,216.24165623940078
REN-967,Renewable,7.4529520796630395,3.6493248686910595,1.6198836247357227,26.065948722519426,2003.383797812672,9655.403452284672,209.37243947474488,332.6220951862635,2898.3359355839484,3609.3959027110054,126.42988766246381,121.85662956981113,8971.27442000057,2554.9205084022537,92.1038830656909,138.69624293056367,5897.928358606447,2024.095785621006,95.8643742733078,695.292127485221,6354.04824732176,1817.601133849603,38.17131474044776,22.612742230025162,2558.1825737515383,28648.60172065511,615.8130375847398,2373.1500273299366,15115.318608845855,5883.501947576467,90.75216095433667,701.2712748026679
REN-968,Renewable,6.651727831869778,3.228974886381083,1.9449410447315456,28.237317990714956,823.1396345020919,7273.9604098164,199.98872110736696,640.3875243324819,12935.675966130777,4905.5484730445905,200.93294813987876,186.62206220873128,7789.158710798153,2758.7436521900604,43.16119352032248,109.22351688862294,2621.840000761862,2987.19618381124,34.07806481279309,535.1329179940622,7944.444741907144,2177.0925913042297,44.69900411309088,75.56497015530786,1749.8999429938754,8416.790703464992,735.2350960075663,2216.0355955097693,23437.424245546237,5058.274729414139,90.36798483536337,477.07643073805946
REN-969,Renewable,5.517713398659173,3.2421747489791484,1.36016130425147,26.628278018022467,2289.349878901639,5774.040123268693,204.10107542274832,589.6725584324449,7688.500784328868,5089.558642693978,179.13010181867634,279.29002591363445,8068.230533374562,1342.1447058950507,118.64281428565332,92.30321943708195,7972.862051607849,3930.760855785811,144.17109177148694,236.21959555042906,5941.598814352028,727.8624656938732,50.0070962337049,17.400638341797418,1937.0784718094278,17410.72006588759,614.011698252232,2145.7374668941025,36692.909015721954,12035.848595840398,90.76706990497011,364.57931051476544
REN-970,Renewable,4.808673804654528,3.0993242526983247,1.8544755769075,33.78062100632409,2872.962760064851,4975.809469876631,238.86239510371624,458.93539179846886,12594.74731597677,4431.075164087161,192.19660836006835,154.12992347117967,9419.428778269787,3050.386659469681,77.31633913970096,141.61912344388782,5259.512019065551,2962.222316174967,86.66285567221661,561.7730206520134,5547.378647809485,740.7726653477923,60.34395344715986,73.67183470802796,2170.3385256987162,27744.758362291064,650.8461841432013,1720.3169122507195,36525.29041666181,8458.417166688221,91.4968638657567,402.3100665413458
REN-971,Renewable,5.471968506144953,3.450548653635976,1.9017365409851434,34.98484336154133,2419.784402035305,6925.173982760172,158.80469074304787,406.6805649809043,4938.332322630979,4799.895599914385,113.56767938378654,204.08448089080122,9327.133869696183,2731.0093440750047,104.15416379188052,168.65293175357948,4188.122488580262,4294.346594570458,113.69907364611876,1244.4009291319353,5773.1896558755825,1377.9212390290345,49.52596396366585,55.34625737045732,4113.560936196429,24125.222711285638,1080.0579743263727,1811.208938804327,39435.809830854996,11378.54947366135,90.44985735634502,475.5920299315821
REN-972,Renewable,5.945439816234818,3.5945591654390436,2.1078173477565247,21.376456800866734,2020.3358497053325,8780.665064900384,219.01452847346962,436.4122791401488,8212.53194964244,4015.983153922639,147.65140499414014,186.6236151229303,2984.7829741580645,1886.4069883549748,114.78147962714922,86.31594119549789,1819.4838372705008,3726.4131739638574,77.77021653954942,1107.6383854611147,3109.2075904290664,708.8006724160324,46.43424899384279,45.17949315055233,1815.7744724933186,16989.82235536066,495.15511660610525,1359.36623285385,38376.019966810985,4145.164237552906,90.84118648266843,199.3172066238934
REN-973,Renewable,5.430725476776825,3.060366141370707,2.0960323466573763,31.352125009774955,2017.3110246416963,6426.9159859134315,220.27258205564073,651.9072962967184,16876.318749603328,4169.348659906534,17.956508239393457,213.93044477454055,8402.369177324326,3958.2876802039746,88.94913130652513,82.05920188176691,6432.535685645243,2871.425424315368,103.13824771626318,1185.5801942153462,5846.174977458346,2384.488223918493,46.65934314702972,81.8118234401034,1012.2419374172405,13908.656914003013,468.62082944189854,1189.8347695826833,24881.66091674001,7479.504839535687,88.53017761455021,412.54254217797154
REN-974,Renewable,6.266985300214053,4.058322969833429,1.5112860831881396,30.9058781877223,1906.5099646261137,11258.21675509218,146.995666182236,785.8489121946645,8220.613878135518,6721.461804768,119.24731201061073,271.1810950786824,7702.735219396576,3427.273471024557,50.1921546825281,36.14145792778544,2955.779981592129,4413.581455718844,130.07346724128166,1664.1956909825926,7163.177048237554,1067.3586903242876,53.93856404848714,59.132933477559504,2578.900578238256,20820.487417826876,1080.1533123243253,1858.4523018498585,25164.54026094499,6856.550036146162,89.64773877101703,719.5431292640408
REN-975,Renewable,5.530103289890845,3.958427735217919,1.9732137723702552,29.871756164561862,2073.548625739864,3343.9827246934833,217.64118154844277,530.3704808620555,4597.5847934253925,4253.437614501954,139.67030353885076,241.82557216786978,7006.01053901408,1164.9948480405508,54.52409296945051,159.87654130686698,3027.32090303887,2917.298797201198,34.61799555635852,1296.8443772192666,5152.426557884739,1110.929448375863,41.952470196730445,126.8350578337703,2933.7277802008484,29662.009650457643,339.80055683712675,1819.5378992311753,19987.824621696695,6483.4901602629925,90.0133779555163,647.6213613967428
REN-976,Renewable,5.605593826562143,2.920021343361473,1.7781204102067225,26.329973969149297,476.71306030699975,5923.252223849817,188.2117026448149,735.584292336706,5530.9498470831495,2696.543376696254,127.90518797113289,231.34111625667916,10013.610256931952,2942.419748985816,64.08718433601022,77.1477879256961,5480.780715533457,4815.379960769174,108.60818163788885,1216.888893473796,1094.8217822310853,1826.5365198986538,56.519178283846024,43.41727562808954,1961.3618762963702,24136.1088455047,477.6577138747818,3326.9349671988616,21034.477701515178,3581.06771522635,91.773460745227,535.2895703174406
